# d3-03 — closing set on product and model selection
model-tiers|3.2|3|A team is choosing a tier for a nightly job that rewrites 20,000 product descriptions, where quality matters but nothing is time-critical.|Test from the cheapest tier upward and stop at the first that meets the quality bar|Choose the strongest tier available, because product descriptions are customer-facing content and the cost difference across a single nightly batch is unlikely to be material to the business|Choose the fastest tier, since the job runs overnight and has plenty of time|Choose whichever tier the team already uses elsewhere in the business|With no latency pressure and a defined quality bar, the cheapest tier that clears the bar is the right answer, and testing upward is how you find it.|Customer-facing framing argues for a quality bar rather than a tier. Speed is irrelevant overnight, and reusing an existing choice is convenience rather than fit.
cost-latency|3.3|3|An associate's team is billed by usage and their largest cost is a workflow that sends an entire 90-page manual with each of 600 daily questions.|Move the manual into persistent knowledge so it is not resent with every question|Continue as it is, because every question genuinely could touch any part of the manual and removing it would risk answers that miss relevant sections entirely|Split the manual into chapters and send only the relevant chapter|Reduce the number of questions the team is allowed to ask each day|Resending stable reference material 600 times a day is pure duplication, and persistent knowledge removes it without losing coverage.|Keeping it accepts the duplication. Chapter routing needs a router that may itself misfire, and rationing questions sacrifices the work.
surface-selection|3.1|3|A team of analysts wants Claude embedded in the spreadsheet tool where they spend most of their day.|An integration into that tool so the capability sits where the analysis happens|A separate browser tab that analysts switch to whenever they want Claude's help, with the relevant spreadsheet data pasted across each time they need something|A weekly training session on switching between tools efficiently|A shared Project holding exported copies of the main spreadsheets|Adoption follows friction, and putting the capability inside the tool people already use removes the switch entirely rather than making it faster.|Tab-switching with manual pasting is the friction being removed. Training people to tolerate it rarely works, and exported copies go stale.
projects-vs-chat|3.1|3|A consultant keeps one Project containing guidelines for all six of their clients, and answers occasionally apply the wrong client's brand rules.|Split into one Project per client so only the relevant guidelines are ever in scope|Keep the single Project but label each document clearly with the client name so the model can tell which set of guidelines applies to the question being asked|Mention the client's name at the start of every question asked|Keep the single Project and review each answer for cross-contamination|Isolation is structural: if only one client's guidelines are present, the wrong ones cannot be applied. Labelling relies on correct selection every time.|Labels and per-question naming both depend on the model choosing correctly. Review catches contamination after it happens rather than preventing it.
feature-fit|3.1|3|A team needs Claude to answer questions about pricing that changes weekly, and last week's answer was quoted to a customer incorrectly.|Connect Claude to the live pricing source rather than a copy that goes stale|Upload the current price list to a Project and remember to replace the file every week when the new prices are published by the commercial team|Include the current prices in the prompt each time a question is asked|Add a disclaimer that prices should be confirmed before quoting|Weekly-changing data quoted to customers has to come from the live source. Anything copied is stale between updates, and this failure already happened.|Manual weekly refresh is exactly the step that gets missed. Per-prompt pasting is the same problem distributed, and a disclaimer shifts risk to the reader.
capability-matching|3.3|3|A team's task requires following a strict twelve-step checklist where omitting any step produces output that looks complete but is wrong.|Test tiers against the full checklist and choose the cheapest one that follows it reliably|Use the strongest tier, since long procedural instructions are exactly the kind of work where model capability makes the largest and most visible difference to reliability|Split the checklist into twelve separate requests|Use any tier and verify the twelve steps afterwards|Procedure adherence varies by tier, so the answer is empirical. Testing against the real checklist identifies the cheapest tier that holds.|Assuming the top tier is needed skips a cheap test. Twelve requests is a workaround, and after-the-fact verification catches failures instead of avoiding them.
scaling-decisions|3.3|4|A team's pilot saved 12 hours a week across four people. Scaling to forty people, the saving per person has fallen to roughly two hours a week.|Investigate what differs between the two groups before projecting any further growth|Accept the lower figure and report the total saving, since eighty hours a week across forty people is still a substantial and worthwhile return for the organisation|Provide more training so the wider group reaches the pilot's per-person saving|Conclude the pilot's measurement was unreliable and disregard it|A large per-person drop signals a real difference between the groups, and understanding it is what makes any further projection trustworthy.|Reporting the total without explaining the drop hides the trend. Training assumes a cause, and discarding the pilot throws away the comparison.
model-tiers|3.2|3|An associate reports that a cheaper tier produces answers that are correct but noticeably blunter in tone than the tier they were using.|Address tone through the prompt and configuration before concluding the tier is unsuitable|Return to the more expensive tier, since tone is part of quality and customer-facing communication should not read as blunt or abrupt to the people receiving it|Accept the blunter tone as the cost of the saving|Edit each output by hand to soften the tone before it is sent|Tone is highly responsive to instruction, so it is worth exhausting the cheap lever before paying for the expensive one. Correctness is already established.|Upgrading to buy tone pays a lot for something a prompt often supplies. Accepting bluntness ignores the reader, and hand-editing repeats forever.
surface-selection|3.1|3|An associate needs to run the same analysis over a folder of 300 files and write the results back into that folder.|Claude Code, which can read the folder, process each file and write results back|The web interface, uploading the files in batches and downloading each result to place back into the folder manually|A Project containing all 300 files as uploaded knowledge|Three hundred separate conversations, one for each file|Reading a directory, processing its contents and writing results back is filesystem work, which is what the agentic coding surface provides.|Batch upload and manual placement does not scale to 300. Project knowledge is read-only, and 300 conversations is unmanageable.
feature-fit|3.1|3|A team wants a shareable interactive dashboard summarising quarterly numbers, viewable by executives who will not install anything.|Ask for an Artifact, which renders as an interactive page they can open and share|Ask for the dashboard code and have a developer host it somewhere the executives can reach|Ask for a static document containing the same numbers|Ask for a description of what the dashboard should contain|An interactive, shareable, install-free rendered output is what Artifacts provide, which is exactly the stated constraint.|A hosted build is heavier than needed. A static document is not interactive, and a description is not a deliverable.
cost-latency|3.3|3|A team's chatbot must answer within three seconds. Testing shows the model responds in 1.2 seconds but retrieval of context takes a further 2.5 seconds.|Optimise the retrieval step, since that is where most of the elapsed time is spent|Move to a faster model tier so the generation portion of the response completes more quickly and leaves additional headroom within the three-second budget for retrieval|Shorten the responses so generation finishes sooner|Increase the response time budget from three seconds to six|The bottleneck is retrieval at 2.5 of 3.7 seconds. Optimising the smaller component cannot bring the total inside budget.|Faster generation saves at most 1.2 seconds and the budget is already exceeded. Shorter output has the same ceiling, and moving the budget abandons the requirement.
projects-vs-chat|3.1|3|A team member leaves and their Projects contained the only copy of several carefully written instruction sets.|Treat Project configuration as shared infrastructure with an owner and a backup|Recreate the instruction sets from scratch, since the departing colleague's approach may not have been the best one and the team can improve on it|Ask the departing colleague to write documentation before they leave|Copy the Projects into a shared location as they leave|Single-owner configuration is an operational risk, and treating it as shared infrastructure with defined ownership is the durable fix rather than a one-time rescue.|Rebuilding discards working configuration. Exit documentation and a one-time copy both address this departure without changing the pattern.
