# d5-05 — configuration: templates, ownership, drift and closing judgement
organisation|2|A team keeps creating duplicate Projects because they cannot find the existing ones.|Make the existing Projects easier to find first|Ask people to check before creating a new Project|Delete the duplicates whenever they are noticed|Restrict who is allowed to create new Projects|Duplicates are a symptom of poor discoverability, and fixing that removes the reason people keep creating them.|Asking people to check relies on a search that does not work, deleting treats symptoms, and restricting creation blocks legitimate work.
projects-setup|2|A team wants every new Project in their department set up the same way.|Create a starting template that others can copy|Write a document describing how to set one up|Have one person set up every new Project themselves|Review each new Project after it has been created|A template makes the standard the path of least resistance, which is what gets it followed without any enforcement.|A written guide has to be read and applied, a single setter-up is a bottleneck, and after-the-fact review corrects rather than prevents.
project-knowledge|2|An associate wants to add a document that contains a long and irrelevant appendix.|Add the document with the appendix removed first|Add the whole document, since the rest is relevant|Add the whole document and instruct it to skip the appendix|Do not add the document, since it is partly irrelevant|The relevant part earns its place and the appendix only competes with it, so removing it keeps the value without the cost.|Adding it whole is the bloat, an instruction does not remove the pages, and dropping it entirely loses the relevant content.
custom-instructions|2|A team's Project instruction describes an output format that changed last month.|Update the instruction to the current format now|Add the new format alongside the old one as well|Remove the format instruction from the Project|Ask for the new format in each question instead|An instruction that describes a superseded format produces superseded output, and correcting it fixes every future answer at once.|Two formats leave the model choosing, removing it loses the structure, and per-question requests depend on remembering.
context-limits|2|An associate uploads a spreadsheet and the answers come from the column headings only.|Check how the spreadsheet's rows were actually read|Ask questions that mention specific rows by number|Add an instruction to read the whole spreadsheet|Convert the spreadsheet to a document before uploading|Answers built only from headings suggest the rows were never extracted, and confirming that is what identifies the cause.|Row-specific questions cannot retrieve rows that are absent, an instruction does not fix extraction, and converting is a guess at the mechanism.
sharing-collaboration|2|A team shares a Project and nobody knows who is responsible for keeping it current.|Name one person as responsible for keeping it current|Ask everyone to update it when they notice something|Update it whenever a wrong answer happens to be noticed|Review it collectively at the team's monthly meeting|Shared material without a named maintainer decays, and naming someone is what makes maintenance somebody's actual job.|Everyone's responsibility is nobody's, reacting to wrong answers means errors reach people first, and a monthly meeting is not maintenance.
knowledge-hygiene|2|A team's Project holds a document that is correct and describes a process they abandoned.|Remove it, since it no longer describes their work|Keep it, since the document itself is still accurate|Keep it and note that the process has been abandoned|Keep it as a record of how things used to be done|Accuracy about a process nobody follows still produces answers that do not apply, which is what makes it worth removing.|Accuracy is not relevance, a note relies on the model weighing it, and historical records belong somewhere other than a live Project.
organisation|2|An associate has Projects whose names all begin with the very same three words.|Put the distinguishing word at the start of the name|Keep the names, since the full names are accurate|Shorten the names by removing the common prefix|Number the Projects so they can be told apart|A list shows the beginning of each name first, so what distinguishes them belongs where it is actually visible.|Accuracy is not findability, removing the prefix loses context that may matter, and numbers carry no meaning to a reader.
projects-setup|2|An associate is setting up a Project and asks what to write in its instructions.|The rules that should hold for every conversation in it|A description of what the Project's documents contain|The questions the Project is most likely to be asked|A summary of the work that the Project supports|Instructions are standing rules, so what belongs there is whatever should apply without being restated in each conversation.|Describing the documents duplicates the knowledge, anticipated questions are not rules, and a summary of the work is context rather than instruction.
project-knowledge|2|A team's Project holds a document written almost entirely in heavy internal abbreviations.|Add a glossary so the abbreviations can be resolved|Rewrite the document without the abbreviations|Remove the document, since it cannot be read properly|Ask questions that spell the abbreviations out|A glossary lets the existing document be understood without rewriting it, and it helps every other document too.|Rewriting is expensive and risks errors, removing loses the content, and spelling out abbreviations in questions does not decode the document.
custom-instructions|2|An associate adds one Project instruction that works and then adds four more.|Check that the first one still works after the additions|Add more, since each instruction has helped so far|Remove the four new ones and keep only the first|Assume they all work, since each was added deliberately|Instructions interact and dilute one another, so an addition can quietly break something that previously worked well.|Past success does not extend to a longer list, removing everything discards possible improvements, and deliberate addition is not verification.
context-limits|2|A team asks whether adding one more document will slow their Project down.|Possibly, and it will certainly affect precision|No, since Projects handle any amount of material|Yes, and precision is unaffected by the addition|No, provided that the document is a fairly small one|Each addition gives retrieval more to choose between, which costs precision whether or not the speed change is noticeable.|Unlimited capacity is not how retrieval behaves, precision is the more reliable effect, and size alone does not determine the impact.
sharing-collaboration|2|A team wants everyone to get the same answer and each member keeps their own Project.|Move to one shared Project the team maintains|Ask everyone to keep their own Projects in step|Have one member's Project be the reference one|Circulate the documents so the Projects match|One shared Project is the only arrangement where an update reaches everyone, which is what consistency actually requires.|Manual synchronisation drifts, a reference Project others copy diverges immediately, and circulating documents multiplies the maintenance.
knowledge-hygiene|3|A team's Project knowledge was curated carefully and documents have been added since.|Recheck it against the questions it now answers|Trust the original curation, since it was done well|Remove everything added since the original curation|Recurate it completely from scratch once a year|Curation is only right for the questions it was done against, and both the questions and the contents have moved since then.|Original quality does not extend forward, removing all additions discards possibly useful material, and an annual rebuild is heavier than a recheck.
project-knowledge|3|A Project holds documents that are individually correct and describe incompatible processes.|Decide which process is current and remove the rest|Keep them all, since each was correct when written|Add an instruction naming the current process|Keep them and let the asker judge which applies|Two incompatible processes in one Project make every answer a guess, and only one of them describes how the work is done now.|Historic correctness is not current applicability, an instruction leaves the wrong text available, and delegating to the asker is the confusion itself.
custom-instructions|3|A team wants to know whether their Project instructions are having any effect at all.|Ask the same question both with and without them|Read the instructions and judge whether they are clear|Ask the model whether it is following the instructions|Assume they work, since instructions always apply|A controlled comparison on the same question is what shows whether the instruction is changing anything at all.|Clarity is not effect, asking the model to report on itself is unreliable, and assuming application skips the question being asked.
sharing-collaboration|3|A shared Project produces answers that suit the person who configured it and nobody else.|Ask the other users what they actually need from it|Have the configurer adjust it based on their own use|Give each user their own copy of it to configure|Remove the instructions so it suits nobody in particular|A shared Project has to serve its users, and finding out what they need is what turns one person's setup into a shared one.|Self-directed adjustment repeats the original bias, per-user copies end the sharing, and neutralising it discards a working configuration.
organisation|3|An associate has Projects used by one person and Projects used by the whole team.|Apply different standards to shared and personal ones|Apply the same standards to every Project equally|Convert all of the personal Projects into shared ones|Keep personal Projects out of any organisational record|A shared Project needs documentation and an owner where a personal one does not, and distinguishing them keeps the overhead proportionate.|Uniform standards over-govern personal work, converting everything creates shared Projects nobody wants, and hiding personal ones loses them when someone leaves.
context-limits|3|An associate's Project contains a document that changes weekly and the answers go stale.|Supply the changing part with the question instead|Update the Project's copy every week without fail|Accept the staleness, since weekly updates are frequent|Remove the document and answer from memory instead|Material that changes faster than the Project is maintained belongs with the question, where it is always current.|A weekly manual update depends on someone remembering, accepting staleness is the problem, and removing it loses the grounding entirely.
projects-setup|3|An associate is setting up a Project and asks how detailed the instructions should be.|Detailed enough to remove the ambiguity that matters|As detailed as possible, so nothing is left unstated|As brief as possible, so nothing dilutes anything else|Detailed for new users and brief for experienced ones|Instructions earn their length by resolving what would otherwise be guessed, and words that do not do that compete with the ones that do.|Maximum detail dilutes, minimum detail leaves ambiguity, and instructions apply to everyone rather than varying by user.
knowledge-hygiene|3|A team's Project has an owner on paper who has not looked at it in a year.|Move ownership to someone who actually uses it|Ask the nominal owner to review it this quarter|Remove the owner and let the team maintain it jointly|Accept it, since the Project is still working well|Ownership only works when the owner is close enough to the work to notice what needs changing and when.|Asking an absent owner repeats the arrangement that failed, joint ownership diffuses responsibility, and current quality does not survive neglect.
project-knowledge|3|A team's Project holds a long document and every question concerns only its tables.|Extract the tables and add just those instead|Add the document, since the tables are inside it|Add the document and instruct it to use the tables|Add both the tables and the whole document as well|The tables are what the questions reach for, and the surrounding prose only competes with them during retrieval.|Including the whole document is the bloat, an instruction does not remove the prose, and adding both duplicates the tables.
custom-instructions|3|A Project instruction is followed on short questions and ignored on long ones.|Check where the instruction sits relative to the question|Repeat the instruction at the end of the instructions|Shorten questions so the instruction is not crowded out|Accept it, since long questions are inherently harder|A long question can crowd out a standing rule, and knowing whether that is happening determines whether to shorten or restate it.|Repetition is a fix applied before diagnosis, constraining question length restricts the users, and accepting it forgoes a likely fix.
sharing-collaboration|3|A team wants a Project shared with a partner and is unsure what the partner will see.|Check what sharing exposes before sharing anything|Share it and remove anything the partner mentions|Share only the documents rather than the Project|Assume they see the documents but not the instructions|What a shared Project exposes is a fact to establish rather than assume, since the cost of guessing wrong is a disclosure.|Reacting to what the partner notices is already too late, sending documents separately answers a different question, and assumptions may be wrong.
context-limits|3|A team's Project misses information that is definitely inside one of its documents.|Check how that document was processed on upload|Ask the question again using rather different wording|Add the document a second time to reinforce it|Add an instruction pointing directly at that document|Content that is present but never retrieved usually did not survive processing, and checking that is the direct diagnosis.|Rewording and re-adding both work around an unknown cause, and an instruction cannot retrieve text that was never extracted.
organisation|3|A team's naming convention works and people abbreviate the names differently when searching.|Include the common abbreviations in the names|Ask people to use the full names when searching|Change the convention to use abbreviations only|Keep a list mapping abbreviations to full names|Names that contain both forms are found either way, which fixes the problem without asking anyone to change their habits.|Asking people to change how they search rarely holds, abbreviation-only names lose clarity, and a mapping list is one more thing to consult.
projects-setup|3|An associate is unsure whether to include examples of good output in a Project.|Include them where the format is hard to describe|Include them always, since examples clarify intent|Never include them, since they consume knowledge space|Include them only if the instructions are already short|An example earns its place when showing is clearer than telling, which is exactly the case for formats and register.|Universal inclusion adds material that description would handle, a blanket ban loses their clearest use, and instruction length is not the criterion.
project-knowledge|4|A Project holds thorough documentation and users still ask questions it does not cover.|Collect those questions, since they show what is missing|Add more documentation covering related areas|Tell users the documentation already covers their area|Accept it, since no documentation covers everything|The questions users actually ask are the specification for what the knowledge should contain, and collecting them costs nothing.|Guessing at related areas adds material nobody needed, contradicting users ignores evidence, and accepting it forgoes an easy improvement.
knowledge-hygiene|4|A Project has grown steadily, answers are still good, and nobody sees a reason to prune.|Prune anyway, since the cost appears only once it is late|Leave it, since the answers are demonstrably still good|Prune only when the answers actually begin to degrade|Set a maximum size and prune when it is reached|Retrieval degrades gradually and the degradation is only obvious in hindsight, so pruning while things are good prevents it.|Current quality is what makes the risk invisible, waiting for degradation means users meet it first, and an arbitrary size limit is not about relevance.
custom-instructions|4|Instructions were written by someone who has left and nobody understands one of the rules.|Find out what it does before removing or keeping it|Remove it, since nobody can explain what it is for|Keep it, since removing it might break something|Rewrite it in clearer language and keep the effect|Testing what the rule actually changes turns an unknown into a decision, which neither removing nor keeping it blindly does.|Removing an unexplained rule is how regressions happen, keeping it institutionalises the unknown, and rewriting preserves an effect nobody has identified.
sharing-collaboration|4|A team wants a Project's configuration shared with another team but not its documents.|Share the instructions and let them supply their own knowledge|Share the whole Project and ask them not to read the documents|Rebuild the Project for them without any documents in it|Describe the configuration and let them recreate it|Instructions and knowledge are separable, so the configuration can travel while each team keeps its own material.|A request not to read is not a control, rebuilding is unnecessary work, and a description leaves them reconstructing what could simply be copied.
context-limits|4|A Project holds an essential document that is far larger than everything else combined.|Split it so retrieval can reach the relevant part|Keep it whole, since the whole document is essential|Summarise it and add the summary in its place|Move it out of the Project and attach it when needed|A single dominant document makes retrieval coarse, and splitting it into meaningful parts restores precision without losing any content.|Keeping it whole is the cause, a summary loses the detail, and attaching it per question repeats the cost every single time.
projects-setup|4|An associate must decide whether a Project should be broad enough to cover future work.|Build for current questions, since future ones are guesses|Build broadly, since adding scope later is disruptive|Build narrowly and create new Projects as needs arise|Build broadly, since a Project is cheap to maintain|Speculative breadth costs precision on every question asked today in exchange for questions that may never actually come.|Anticipated disruption is usually smaller than the ongoing dilution, creating Projects per need is the consequence rather than the reason, and Projects are not cheap to maintain.
organisation|4|A team's Project is named clearly for them and means nothing to anyone outside the team.|Rename it for the widest audience that will look for it|Keep the name, since the team is who actually uses it|Keep the name and add a description alongside it|Rename it using a formal organisational code instead|A name's job is to be recognised by whoever is searching, and that set is usually wider than the team that made it.|Current users are not the only future ones, a description is not what people search by, and a code is no more meaningful than jargon.
project-knowledge|4|A Project answers well and nobody knows which of its twenty documents are load-bearing.|Find out, since curation is guesswork without it|Leave it, since the answers are good either way|Remove documents singly and observe the effect|Assume the largest documents carry the answers|Knowing which documents the answers depend on is what makes every later addition or removal a decision rather than a gamble.|Good answers make the question feel unnecessary, one-at-a-time removal is slow and disruptive, and size is not a proxy for contribution.
knowledge-hygiene|4|A Project holds a document whose content is correct and that the team disagrees with.|Settle the disagreement, since the Project states a position|Remove it, since the team does not agree with it|Keep it, since its content is factually correct|Add the team's own view alongside the document|A Project's knowledge speaks for the team that maintains it, so an internal disagreement has to be resolved rather than encoded.|Removing it suppresses a correct document, keeping it publishes a position the team rejects, and adding both makes the Project self-contradictory.
custom-instructions|4|A Project instruction works for most questions and gives unhelpful answers for one kind.|Scope the instruction so it does not fire on that kind|Remove the instruction, since it fails on some questions|Keep it, since most questions are answered well|Add a second instruction covering the failing kind|An instruction that is right in general and wrong in one case is a scoping problem, and narrowing it keeps the benefit without the failure.|Removing it loses the general benefit, keeping it accepts a known failure, and a counter-instruction leaves two rules competing.
