# d2-06 — output evaluation: independence, precision and framing, ladder set
verifying-facts|2|An associate needs to confirm a figure and the only source they have is the output itself.|Find an independent source before using the figure|Ask Claude to confirm the figure a second time|Use the figure, since nothing contradicts it yet|Ask Claude how confident it is in the figure given|Verification requires a source outside the thing being verified, which is exactly what makes it independent.|Re-asking produces another output from the same source, absence of contradiction is not evidence, and a confidence statement is one more generated claim.
numerical-accuracy|2|A team receives a total that does not match the sum of the figures printed above it.|Recompute the total from the individual figures|Ask Claude to check over its own arithmetic again|Use the total, since the individual figures are right|Report both the total and the individual figures|Arithmetic is verifiable directly, so recomputing settles which number is wrong without any further generation.|Asking for a self-check produces another output, using an inconsistent total publishes the error, and reporting both passes the contradiction on.
hallucination-detection|2|An output names a report that an associate cannot find anywhere at all.|Treat the citation as unverified until it is located|Assume the report exists and is hard to search for|Ask Claude for the report's publication details|Remove the citation and keep the claim it supports|A citation nobody can find may simply not exist, and treating it as unverified is what stops it being relied on.|Assuming it exists is the failure, asking for more details generates more unverifiable text, and keeping the claim without a source leaves it unsupported.
bias-and-framing|2|An associate asks "why is this the best option" and gets reasons why it is.|Ask an open question that does not assume the answer|Ask the same question about each of the options|Ask for the drawbacks as a follow-up question|Accept the answer, since the reasons given are sound|A question that presupposes its conclusion gets an answer built on that presupposition, and removing the assumption is the fix.|Repeating the leading question per option repeats the bias, a follow-up patches one answer, and sound reasons for a presupposed conclusion are still one-sided.
quality-criteria|2|A team asks how they should decide whether a given output is good enough.|By what the output has to achieve for its reader|By whether it reads well and looks professional|By whether it needed fewer edits than last time|By whether the team is satisfied with it overall|Quality is fitness for a purpose, so the reader's need is what any standard has to be built from.|Polish, edit count and satisfaction are all proxies that can move independently of whether the output actually works.
review-workflow|2|A team's reviewer reads the output once from beginning to end and approves it.|Check against specific criteria rather than reading through|Read it through twice so that nothing gets missed|Have a second person also read it from start to finish|Read it more slowly to catch more of the issues|Reading fluent text tends to confirm it, and checking against named criteria is what turns reading into reviewing.|Reading twice, adding a reader and slowing down all repeat the same vulnerable process.
completeness-gaps|2|An associate asks for the risks of a plan and gets a list that feels thorough.|Ask what kinds of risk the list does not cover|Ask for more risks until the list stops growing|Accept the list, since it appears comprehensive|Ask Claude whether the list is complete or not|A thorough-feeling list can be systematically missing a whole category, and asking about categories is what surfaces that.|Asking for more produces more of the same kind, apparent comprehensiveness is what the gap hides behind, and a completeness self-check is unreliable.
source-attribution|2|A team's output says "studies show" without naming any study at all.|Ask which studies, and check that they really exist|Accept it, since the claim itself sounds plausible|Remove the phrase and keep the underlying claim|Add a general reference to the research literature|An unnamed source cannot be checked, and naming it is the step that makes the claim either verifiable or visibly unsupported.|Plausibility is not evidence, removing the phrase leaves an unsupported claim, and a general reference is no more checkable than the original.
sampling-and-evidence|2|A team tests a prompt on three examples and it works correctly on all three.|Test on more cases before drawing a conclusion|Conclude the prompt works, since all three passed|Conclude nothing, since three cases prove nothing|Test the same three examples over a second time|Three successes are consistent with a wide range of true accuracies, so more cases are what narrow the estimate down.|Concluding from three overstates the evidence, dismissing them entirely ignores real information, and repeating them adds nothing new.
self-evaluation-limits|2|An associate asks Claude whether its own answer contains any errors in it.|Treat the reply as another output, not as a check|Treat the reply as a reliable report of the errors|Ask again in different words in order to confirm it|Accept the reply if it identifies at least one error|A self-assessment is generated by the same process that produced the answer, so it cannot serve as an independent check.|Trusting it is the misconception, rephrasing produces another self-report, and finding one error does not validate the rest.
