# d1-08 — prompting: all options 70-100 chars, correct cycled across ranks
clear-instructions|3|A team asks Claude for "a quick look" at a supplier contract and gets general commentary rather than the exposure they were worried about.|Ask the specific question you are worried about, since a general look returns general commentary|Ask for a considerably more detailed review covering the whole of the contract|Provide the supplier's previous contract so the two can be compared directly|Ask for the review to be structured under clear headings for readability|A vague request returns a broad shallow sweep. Naming the exposure you care about directs the review to the clause that matters.|Depth and structure both improve a commentary still aimed at the wrong thing, and a comparison document widens the task rather than focusing it.
context-and-role|3|An associate asks Claude for a performance summary and it reads as though written for the employee rather than the panel who will read it.|Name the reader and the decision the summary supports, since register follows from both|Ask for a considerably more formal register in the next version produced|Provide the panel's terms of reference as background for the model to use|Ask for two versions and choose whichever of them suits the panel better|Audience and purpose determine both register and content. Naming them lets the model pitch once, correctly, rather than defaulting to the subject's frame.|A register instruction narrows without grounding, terms of reference are background rather than direction, and sampling guesses at what a sentence would state.
output-format|3|A team asks for a summary in three fixed sections and roughly one response in six merges two of them together.|State that each section appears even when it would be empty in that case|Number the three sections so that their separateness is signalled more strongly|Ask for considerably longer summaries so that merging becomes less likely|Generate each of the three sections in its own separate request instead|Sections merge when the model judges one to be thin. Stating that an empty section still gets its heading removes that judgement.|Numbering and length both nudge without deciding, and three separate calls guarantee the shape at three times the cost of one clause.
examples-fewshot|3|A team's examples all cover straightforward cases, so unusual inputs get forced into the same shape rather than handled properly.|Include an example covering an unusual case|Add an instruction about handling unusual inputs with particular care|Increase the number of straightforward examples that are supplied|Ask the model to flag any inputs that it considers to be unusual|Examples teach the boundaries of the pattern as well as the pattern itself. Demonstrating the awkward case stops it being forced into the common shape.|An instruction competes with a demonstrated pattern, more of the same examples narrows it further, and flagging identifies the problem without resolving it.
task-decomposition|4|A team asks Claude to reconcile two datasets and explain the discrepancies at once, and the explanations do not match the differences found.|Reconcile first, review the differences, then ask for explanations of those|Ask for the explanations to be considerably more rigorous within one request|Ask for the explanation to be produced before the reconciliation is done|Request that the working be shown throughout the whole of the response|Explanations generated alongside a reconciliation are written to fit the narrative rather than the data. Separating them anchors each to a verified difference.|Rigour instructions do not create the anchor, explaining before reconciling has nothing to explain, and shown working still sits inside one generation.
constraints-scope|2|A team asks for social posts within a character limit and the posts fit until hashtags and links are added afterwards.|Say the limit includes hashtags and links|Ask for shorter posts to leave some headroom for the later additions|Add the hashtags and the links by hand once the posts are within limit|Ask Claude to report the character count for each of the posts produced|Limits need their boundaries defined. Saying what counts toward the total makes the constraint match the platform's own measurement.|Headroom is guesswork, manual addition repeats forever, and a reported count measures the same wrongly-scoped total.
document-grounding|3|An associate uploads a policy and asks a question it does not address, receiving a confident answer drawn from general practice instead.|Instruct the model to answer only from the document and to say when it is silent|Ask a narrower question so the gap in the policy is less likely to be hit|Add more policy documents covering the adjacent areas of the subject|Ask for a citation to be attached to the answer that gets produced|Grounding is an instruction, not an automatic consequence of attaching a file. Without it the model fills gaps from general knowledge, invisibly.|Narrowing avoids rather than detects the gap, more documents move the boundary without exposing it, and a citation may be attached to an unsupported claim.
iteration-refinement|3|A team's refinement improved results on their own examples and nobody has checked whether it helped on anything else.|Hold back cases never used in refinement and measure against those|Add considerably more examples to the refinement set being used|Refine for rather fewer rounds in any future work on this prompt|Ask a colleague to review the prompt and give their opinion on it|Tuning against the cases you measure on inflates the measurement. A held-back set is the only way to see whether gains generalise.|A larger tuning set is still contaminated, fewer rounds leaves the same blind spot, and a colleague's read is opinion rather than measurement.
clear-instructions|3|A team asks Claude to "make the deck more persuasive" and it adds superlatives while leaving the argument structure untouched.|Say which part is unpersuasive: the claims, the evidence, or their order|Ask for a considerably more substantial rewrite of the whole deck|Provide a deck the team considers persuasive as a model to follow|Ask Claude to explain what makes a deck persuasive before it starts|Persuasion spans claims, evidence and sequencing, and the model defaults to language when the layer is unnamed. Naming it directs the work.|A bigger rewrite operates at the same layer, an exemplar teaches style rather than diagnosis, and a general explanation never touches this deck.
context-and-role|3|An associate asks for an explanation aimed at "non-technical stakeholders" and it still assumes familiarity with the company's own systems.|State which systems the readers know and which they do not, since non-technical is relative|Ask for a simpler explanation in a follow-up round after this one|Ask for every system name to be defined the first time it appears|Request an analogy-based explanation instead of a technical one|"Non-technical" is relative to a field and says nothing about internal system familiarity. Stating the actual boundary lets the model pitch it correctly.|Iterating to simplicity is slow, inline definitions patch symptoms, and analogy avoids the vocabulary without establishing what the reader knows.
output-format|3|A team needs machine-readable output and it is correct except that field values arrive with inconsistent capitalisation each run.|Specify the exact casing and validate values before the lookup runs|Ask Claude to be consistent with capitalisation across the whole output|Convert everything to lower case after the output has been received|Provide the list of permitted values so they can be matched exactly|Machine-consumed values need an exact specification plus a check, because casing is presentation to the model and load-bearing to the consumer.|A consistency instruction has no defined target, blanket lower-casing may break valid values, and a permitted list helps matching without guaranteeing form.
examples-fewshot|3|A team's examples show the desired reasoning and the model reproduces it while reaching conclusions that do not follow from it.|Include an example where the reasoning leads to an unexpected conclusion|Ask for the reasoning to be shown considerably more explicitly than now|Add more examples demonstrating the same reasoning pattern as before|Ask Claude to check its conclusion against its own stated reasoning|If every example's reasoning leads to a predictable conclusion, the model learns the conclusion rather than the reasoning. An unexpected case separates them.|Showing reasoning more explicitly reinforces the coupling, more examples deepen it, and self-checking uses the reasoning that produced the answer.
task-decomposition|3|A team asks Claude to identify problems and rank them by severity in one pass, and the ranking mirrors the order they were generated in.|Generate the problems first, then rank the reviewed list separately|Ask for the ranking step to be carried out considerably more carefully|Ask for numeric severity scores rather than a ranked ordering of them|Ask for the problems to be listed in reverse order of their severity|A ranking produced alongside generation inherits generation order rather than assessing severity. Separating them makes ranking an actual judgement.|Care instructions do not change the coupling, scores inherit the same ordering effect, and reverse order presumes the ranking already works.
constraints-scope|3|A team tells Claude the tone must stay positive and a material change affecting staff is quietly left out of the announcement.|Fix the required content first and ask for the framing separately|Ask for an announcement that is both positive and complete at once|Ask Claude to list anything that it omitted from the announcement|Switch to a neutral tone so nothing is dropped for tonal reasons|A tone constraint over unbounded scope becomes an editorial filter. Fixing required content first keeps content and framing independent.|Stacking adjectives leaves the conflict unresolved, a post-hoc omissions list is unreliable, and going neutral abandons a legitimate goal.
document-grounding|3|A researcher uploads a paper and asks about its limitations, and the answer lists generic study limitations rather than the stated ones.|Ask for the limitations the authors stated, and for a blank if they stated none|Ask for a longer answer covering considerably more limitations|Ask for the paper's limitations section to be quoted in full|Ask a more specific question about the study's methodology|Generic limitations are what a model produces when it treats the question as a topic rather than a lookup. Requiring the authors' own statement makes it retrieval.|Length produces more generic content, quoting avoids the problem rather than framing it, and method specificity narrows without redirecting to the source.
iteration-refinement|3|An associate has edited across nine messages and version nine has drifted well away from the version three the team approved.|Return to the approved version and apply the outstanding edits to that|Ask Claude to undo all the changes made since version three was approved|Ask for a summary of everything that has changed across the nine rounds|Continue with the current version and fix the drift at the very end|Iteration is lossy and drift accumulates silently. Returning to the last approved state and reapplying edits recovers the intended document.|The model cannot reliably reconstruct an earlier state, a change summary describes drift without reversing it, and continuing compounds it.
