# d3-05 — product and model selection: modality, batching and budget judgement
capability-matching|2|A team needs Claude to read text from photographs of handwritten forms.|Check whether it reads that handwriting reliably first|Assume it can, since reading text is a basic capability|Type the forms up first so that the text is clean|Use the strongest tier, since handwriting is difficult|Handwriting quality varies enormously, so a test on the actual forms is what establishes whether the task is feasible at all.|Assuming it works skips the question, typing up is the work being avoided, and a stronger tier does not guarantee legibility.
scaling-decisions|2|A team wants to try Claude on a task before committing any real effort to it.|Run it manually on a handful of their real cases|Build the full workflow and evaluate it afterwards|Read about what others have done with similar tasks|Ask the team whether they think it would work|A few real cases run by hand answers the feasibility question at almost no cost, and it uses the team's actual inputs.|Building first spends the effort being tested, reading about others uses their inputs, and asking the team collects opinion rather than evidence.
cost-latency|2|An associate's outputs are long and the readers only skim the first few lines.|Ask for shorter output, since length is being paid for|Keep the length, since more detail is always safer|Keep the length and summarise it for the readers|Move to a cheaper tier to offset the output length|Output length costs money and reader attention, and neither is being repaid when the text is skimmed.|Unread detail is not safety, summarising adds a second step, and a cheaper tier pays less for exactly the same waste.
surface-selection|2|An associate wants a colleague to run a carefully built prompt without rebuilding it.|Share it in a form the colleague can run directly|Send the colleague the prompt text to paste in|Explain to the colleague how to write it themselves|Run it for the colleague whenever they need it|Sharing the working thing is what transfers the capability rather than the instructions for recreating it.|Pasted text drifts as it is edited, teaching them to rebuild it repeats the work, and running it for them makes you the bottleneck.
model-tiers|2|A team asks whether the strongest tier is the safe default for absolutely everything.|No — it costs more without helping on easy tasks|Yes — capability is never a disadvantage in itself|Yes — provided the budget can absorb the cost|No — the strongest tier is slower on every task|Paying top rates for work a cheaper tier does equally well is waste, which is why the default should follow the task.|Capability without benefit is cost, budget headroom is not a reason to spend, and speed is not the general objection.
feature-fit|2|A team needs Claude to produce output in an identical structure every single week.|Specify the structure and check it on each run|Ask for a consistent structure in the prompt text|Reformat each week's output into the structure|Accept small variations between the weekly runs|A structure that downstream work depends on has to be both specified and verified, since generation varies between runs.|Asking for consistency does not define it, weekly reformatting is manual work, and accepting variation is what breaks the downstream use.
projects-vs-chat|2|Several people each keep their own conversation with the same set of policy documents.|Move to one shared Project everyone works from|Have each person keep their own conversation going|Have one person answer everyone else's questions|Circulate the documents so everyone has a copy|One shared Project gives everyone the same grounding and one place to maintain, rather than five diverging copies.|Separate conversations drift apart, a single answerer is a bottleneck, and circulating copies multiplies what has to be kept current.
capability-matching|2|A task needs twelve steps followed exactly, where skipping one invalidates the result.|A tier that follows instructions reliably, then verify|Any tier, since the steps are written down clearly|The cheapest tier, since each step is individually simple|The strongest tier, and no verification is then needed|Reliable instruction-following differs by tier, and where omission invalidates the result the check has to exist regardless.|Written steps are not self-enforcing, individually simple steps still get skipped, and no tier removes the need to verify a strict sequence.
scaling-decisions|2|A manual review handles fifty items a day and the new workflow will produce five hundred.|Redesign the review before the volume arrives|Keep the review and let the backlog simply build up|Remove the review, since the volume is too high|Hire more reviewers to match the new higher volume|A tenfold increase makes the existing review physically impossible, so it has to change shape before the work arrives.|A backlog defers the failure, removing the review discards the control, and hiring at ten times scale is rarely the cheapest answer.
cost-latency|2|An associate is choosing between one request covering ten documents and ten separate ones.|It depends on whether the documents interact at all|One request, since fewer requests always costs less|Ten requests, since each document gets full attention|Whichever of the two is faster to write as a prompt|Documents that must be compared belong together and independent ones do not, and that is what settles the batching.|Cost and attention arguments each hold in only one case, and ease of writing is not the criterion.
feature-fit|2|A team needs the model to work from a document they are not permitted to upload.|Check what the restriction actually covers first|Upload it anyway, since the task requires the content|Describe the document from memory in the prompt|Abandon the task, since the document cannot be used|A restriction may cover the file, the data or the whole subject, and knowing which determines whether any route exists.|Uploading breaches it, memory is unreliable and may breach it anyway, and abandoning assumes the broadest reading without checking.
surface-selection|2|A team wants stakeholders to see quarterly numbers without installing anything at all.|Give them something that opens in any web browser|Send a spreadsheet they can open in their own tools|Present the numbers to them in a meeting instead|Send a document with all the numbers written out|A browser is the one thing every stakeholder already has, which makes it the lowest-friction way to reach all of them.|A spreadsheet assumes a tool and a version, a meeting requires everyone at once, and a static document cannot be explored.
model-tiers|2|An associate is asked why their workflow uses an expensive tier and does not know.|Test the cheaper tiers and choose on the evidence|Keep the expensive tier, since the workflow works|Move to the cheapest tier and watch for problems|Explain that the tier was chosen when it was built|An unjustified choice becomes a justified one by measuring the alternatives on the actual task.|Working is not the same as being right-sized, moving to the cheapest is the same guess reversed, and explaining the history does not answer the question.
scaling-decisions|3|A pilot saved twelve hours a week across four people and forty people are next.|Expect the per-person saving to fall as it widens|Multiply the saving by ten for the forty people|Expect the same saving per person as the pilot had|Expect no saving at all until everyone is trained|Pilot participants are self-selected and better supported, so the average saving typically falls as the population widens.|Straight multiplication assumes the pilot is representative, per-person parity is the same assumption, and expecting nothing ignores a real effect.
capability-matching|3|A team's task produces occasional badly wrong answers on every tier they have tested.|Look at the task itself rather than at the tiers|Try a tier they have not yet tested on the task|Accept the failures as inherent to the task itself|Add a verification pass over every single output|A failure that survives every tier is usually about how the task is posed rather than about capability.|Another tier tests the same hypothesis again, accepting it gives up early, and verification manages a symptom without diagnosing it.
