# d6-09 — objective 6.4: ethical implications of AI usage.
bias-fairness|6.4|2|A team asks what distinguishes an ethical question about AI use from a compliance one. What is the difference?|Compliance asks what is permitted; ethics asks what is right|Ethics applies only where no regulation exists|Compliance is stricter than ethics in every case|Ethics concerns intentions while compliance concerns outcomes|A use can be entirely lawful and still be wrong, which is why the ethical question survives after the compliance one is answered.|Ethics is not merely a gap-filler for regulation, neither is uniformly stricter, and both concern outcomes as well as intentions.
bias-fairness|6.4|2|An associate is asked why replacing a human judgement with a model raises an ethical question. What is the reason?|Someone bears the consequence and cannot contest a model|Models are inherently less accurate than people|Automation is always resisted by the people affected|Ethical review is required before any automation|The person affected loses an interlocutor they could question or appeal to, which is a change in their standing rather than in accuracy.|Accuracy varies by task, resistance is a practical matter, and no blanket review requirement exists.
bias-fairness|6.4|2|A team's use of Claude is efficient, lawful and makes one group's experience noticeably worse. How should they treat that?|As an ethical cost that has to be weighed openly|As acceptable, since it is both lawful and efficient|As a technical defect to be fixed silently|As unavoidable, since no system suits everyone|A distributed harm that falls on one group is an ethical cost, and weighing it openly is what allows it to be traded off honestly.|Lawfulness does not settle it, silent fixing hides who bore the cost, and universality of imperfection does not excuse a patterned burden.
bias-fairness|6.4|2|An associate asks whose interests should be considered when evaluating an AI use case. Whose?|Everyone affected by it, not only the users|Only the people who operate the system|Only the organisation paying for it|Only those who have raised an objection|Ethical evaluation covers the people the use lands on, who are frequently not the ones operating or paying for it.|Operators, payers and complainants are each a subset, and the people most affected often have no voice in any of the three.
bias-fairness|6.4|3|A team can make a process faster by removing the step where a person could intervene. What is the ethical question?|What the affected person loses when that step goes|Whether the speed gain is large enough to really matter|Whether the team has authority to remove it|Whether anyone will notice the step is gone|Removing the point of intervention changes what recourse the affected person has, which is the thing to weigh rather than the efficiency gained.|Magnitude, authority and visibility are all about the team's position rather than the affected person's.
bias-fairness|6.4|3|An associate notices their team's AI use quietly shifts work onto a less powerful group. How should they treat it?|As an ethical issue, even though nobody complained|As acceptable, since no complaint has yet been made|As a scheduling problem for managers to resolve|As outside their remit as an individual|Absence of complaint often reflects the power difference rather than consent, which is exactly why the burden has to be surfaced deliberately.|Treating silence as consent is the error, reframing it as scheduling hides it, and remit is not a reason to leave it unraised.
bias-fairness|6.4|3|A team argues that because a model is more accurate than people, using it is automatically the ethical choice. What is wrong with that?|Accuracy is one value among several that matter here|Accuracy claims are usually overstated in actual practice|People should be preferred to models on principle|Ethics does not apply where accuracy is measurable|Accuracy does not settle questions of recourse, transparency, or who bears the errors, so it cannot carry the whole judgement alone.|Overstated claims are a separate concern, a blanket preference for people is its own unexamined rule, and measurability does not exclude ethics.
bias-fairness|6.4|3|An associate is asked whether disclosing AI use is an ethical obligation or a courtesy. What determines it?|Whether the method would change how someone acts|Whether the organisation's own policy requires it|Whether the output is externally facing|Whether the reader is likely to ask about it|Disclosure becomes an obligation where knowing would change what a person does or how much they rely on it.|Policy sets a floor rather than the principle, the internal-external line is a proxy, and waiting to be asked shifts the burden.
bias-fairness|6.4|4|A team's AI use benefits many people slightly and harms a few significantly. How should they weigh it?|Examine the severe harms before netting anything off|Net the two against each other and proceed|Proceed, since the majority clearly benefits|Stop, since any significant harm rules it out|Aggregating a severe concentrated harm against diffuse small benefits hides exactly the thing that most needs examining.|Netting and majority-counting both bury the concentrated harm, and an absolute veto forgoes uses whose harms can be mitigated.
bias-fairness|6.4|4|A team is told an ethical concern is "not their problem" because another team owns the decision. How should the associate respond?|Raise it anyway, since proximity creates responsibility|Accept it, since ownership sits elsewhere|Escalate it outside the organisation immediately|Document it privately and take no further action|Someone close enough to see a problem is positioned to raise it, and ownership of the decision does not remove that.|Deferring to ownership is how concerns go unraised, external escalation skips the internal route, and a private note leaves the organisation unaware.
bias-fairness|6.4|4|An associate must judge an AI use that is legal now and likely to become regulated. What should they consider?|Whether it would survive the scrutiny it will attract|Only the rules as they currently stand|Whether competitors are already doing it|Whether the regulation is certain to arrive|A practice that will not survive foreseeable scrutiny is worth reconsidering now, rather than building dependence on something that has to be unwound.|Current rules are a floor, competitor behaviour is not a standard, and waiting for certainty defers the judgement until it is expensive.
bias-fairness|6.4|4|A team asks whether an ethical review is worth doing when the use case seems obviously benign. What is the sound answer?|Yes, briefly, since benign cases are where assumptions go unchecked|No, since obvious cases waste the reviewer's time|Yes, at the same depth as any other case|No, unless somebody raises a specific objection|Proportionate review of an apparently benign case is cheap and is precisely where unexamined assumptions survive.|Skipping it assumes the conclusion, equal depth for every case is disproportionate, and waiting for an objection means nobody looked.
