# d5-06 — configuration and knowledge management: full ladder set (tier 2/3/4)
projects-setup|5.1|2|An associate is setting up a Project for a team answering customer questions about three separate products.|Create one Project per product so each holds only its own material|Create a single Project containing all three products' material|Create a single Project and let each question name its product|Create one Project per team member rather than per product|Projects work by narrowing what an answer draws on, so splitting by product keeps every answer grounded in the right material.|A combined Project makes each answer compete with two other products, naming the product in the question shifts the work to the asker, and splitting by person duplicates identical material.
custom-instructions|5.3|2|A team's custom instruction says "be concise" and answers have started omitting steps the team needs.|Replace it with an instruction naming what must always be included|Remove the instruction so that nothing constrains answer length now|Keep it and ask a follow-up whenever a step has been left out|Change it to "be detailed" so that the omissions stop happening|"Concise" names what to minimise but not what to protect, and naming the required content gives the instruction something it must preserve.|Removing it restores the verbosity it was written to fix, follow-ups repair each answer instead of the instruction, and "be detailed" swaps one vague direction for its opposite.
knowledge-hygiene|5.4|2|A Project holds both the current expenses policy and last year's version, and answers sometimes cite the old one.|Remove the superseded version from the Project|Add an instruction telling the model to prefer the current version|Rename the old file so its status is clear in any citation|Keep both so answers can explain what changed between them|Two versions of one policy make every answer a guess about which applies, and the superseded one has no role in answering current questions.|A preference instruction leaves the wrong text available, renaming helps only a reader who checks the citation, and change-explanations are a rare need paid for on every common one.
context-limits|5.4|2|An associate pastes a 200-page manual into a single conversation and the model's answers become vague.|Move the manual into a Project and ask questions against it|Paste the manual again to refresh it in the conversation|Break the manual into several conversations, one per section|Ask shorter questions so more room is left for the manual|A Project retrieves the relevant part of a long document for each question, where pasting the whole manual forces everything to compete for attention at once.|Re-pasting adds a second copy of the problem, splitting by conversation makes cross-section questions impossible, and shorter questions do not reduce the pasted volume.
sharing-collaboration|5.4|2|A team wants everyone to get consistent answers about their returns policy.|Put the policy in a shared Project the whole team uses|Circulate a prompt everyone is asked to paste before asking|Have one person ask and forward the answers to the others|Ask everyone to attach the policy to their own conversations|A shared Project gives every member the same grounding without depending on anyone remembering a step.|A circulated prompt depends on each person using it correctly, routing through one person creates a bottleneck, and individual attachments drift as people keep different copies.
organisation|5.4|2|An associate has forty conversations named "Untitled" and cannot find last week's analysis.|Rename conversations to describe what each one covers|Start a new conversation and redo the analysis from scratch|Keep everything in one long conversation so nothing is lost|Search the conversations for a phrase the analysis likely used|A descriptive name is what makes a conversation findable later, and naming as you go is what prevents the backlog in the first place.|Redoing the work discards it, one long conversation makes retrieval harder rather than easier, and search finds this one item without fixing the other thirty-nine.
project-knowledge|5.1|3|A Project's knowledge holds a style guide and a set of past reports, and answers follow the reports' style rather than the guide.|Add an instruction stating the style guide governs where they differ|Remove the past reports so only the style guide remains|Rewrite the past reports to match the current style guide|Ask for the style guide to be applied in each request|Two sources of style in one Project need a stated precedence, and the instruction is what tells the model which one wins.|Removing the reports loses their content, rewriting them is a large job for a rule that can be stated once, and per-request reminders depend on remembering them.
custom-instructions|5.3|3|A team's instruction lists eight rules and the model reliably follows the first three.|Cut the list to the rules that actually matter for their work|Number the rules so each one is clearly separated from the others|Repeat the later rules at the end so they are seen again|Split the eight rules across two Projects used in turn|Long instruction lists dilute one another, and deciding which rules genuinely matter is what makes the remaining ones stick.|Numbering changes presentation rather than the count, repetition lengthens the instruction further, and splitting across Projects means neither has the full rule set.
knowledge-hygiene|5.4|3|An associate notices a Project answer citing a document that the team retired two months ago.|Remove the retired document and check for others like it|Add the current document alongside the retired one|Note in the instructions that the retired document is out of date|Ask the model not to cite that document in future answers|One stale citation usually means the Project was never pruned, so the fix is removal plus a check for the same problem elsewhere.|Adding the current version leaves both in play, an instructions note relies on the model weighing it correctly, and a per-answer request does not persist.
context-limits|5.4|3|A long conversation about a contract starts producing answers that contradict what was agreed earlier in it.|Start a fresh conversation with the agreed points restated|Ask the model to re-read the earlier part of the conversation|Continue and correct each contradiction as it appears|Ask the model to summarise the conversation before continuing|Once earlier detail has fallen out of a long conversation, restating what was agreed in a fresh one is what puts it back in reach.|The model cannot recover what is no longer available to it, correcting each contradiction treats symptoms, and a summary of a degraded conversation inherits its gaps.
