# d4-03 — workflow design judgement across the domain
process-mapping|3|A team wants to introduce Claude into a process where three of the seven steps are waiting for approvals from other departments.|Address the approval waits first, since they dominate elapsed time and no drafting gain reaches them|Apply Claude to the four steps the team controls, since those are the parts where improvement can be delivered|Ask the other departments to approve rather faster|Run the drafting steps in parallel with the approval waits so the total elapsed time is compressed|Elapsed time sits in the approval queues, so improving the drafting steps produces work that waits in the same place. The constraint has to move first.|Improving the controllable steps feels productive but does not change throughput. Asking for speed is not a design change, and parallelism does not shorten the waits themselves.
human-in-the-loop|3|A team's workflow has a review step that catches roughly one error a month, and reviewers spend four hours a week on it.|Weigh what those errors would have cost against sixteen hours of reviewer time a month|Remove the review step, since catching one error a month does not justify four hours of skilled reviewer time each and every week that the workflow operates|Reduce the review down to a sample of the total output|Keep the review, since any error reaching a customer is more costly than the reviewer time spent preventing it from happening in the first place|Both quantities are known, so the decision is an explicit comparison. What the caught errors would have cost is the missing half of it.|Removing or keeping the step on principle decides without the consequence figure. Sampling reduces both cost and catch rate without reasoning about either.
automation-boundaries|3|An associate is asked to automate a step whose output is used as evidence in regulatory filings.|Keep a person accountable for what is filed, using Claude to prepare rather than to submit|Automate it fully with a comprehensive audit trail so that every step of the process is recorded and can be reconstructed later if a regulator asks how a particular figure was produced|Automate it and have a person sign off on the filings monthly|Automate the routine filings and keep a person involved only for the ones that involve unusual circumstances or figures that fall outside the normal expected ranges|Regulatory filings carry personal accountability, which cannot sit with a system. Preparing rather than submitting keeps the benefit and the accountability in the right places.|An audit trail records what happened without making anyone accountable. Monthly sign-off follows the filing, and exception-only involvement still auto-files the majority.
failure-modes|3|A team's workflow depends on an external service that has been reliable for a year. There is no fallback if it becomes unavailable.|Decide in advance what the workflow does when the service is unavailable|Add monitoring so the team is alerted quickly if the external service becomes unavailable and can respond to the situation before it affects too much work|Choose a more reliable external service to depend upon|Accept the risk, since a year of reliable operation is reasonable evidence that the service is dependable enough for the workflow's purposes going forward|A dependency with no defined behaviour on failure fails in an undefined way. Deciding the fallback in advance is what makes the outage survivable.|Monitoring tells you it broke without saying what to do. Switching services moves the dependency, and past uptime does not bound future outages.
repeatability|3|A team's monthly workflow produced a different answer this month, and nobody kept a record of the prompt or data used last month.|Start recording the inputs and configuration for each run so differences become explainable|Rerun last month's analysis using the current prompt to see whether the difference comes from the prompt or from the data that was used in each of the two months|Accept that some variation between the months is to be expected|Ask the person who ran it last month whether they remember doing anything differently on that occasion than they have done this time around|Without a record of what was run, a difference cannot be attributed to anything. Recording inputs is what makes future differences diagnosable.|Rerunning cannot recover last month's prompt. Accepting variation abandons comparability, and recollection is unreliable for exactly this kind of detail.
tool-integration|3|A team's workflow writes results into a shared document that several people edit at the same time.|Write into a location the workflow owns, and let people copy from it|Add a note at the top of the shared document asking people not to edit it|Run the workflow overnight when nobody is editing|Have the workflow check whether the document has been modified and skip writing if it has|Automated writes and concurrent human editing conflict by design. Giving the workflow its own output location removes the contention entirely.|A request not to edit relies on compliance. Overnight running narrows the window without closing it, and skip-on-modification silently drops results.
measuring-value|3|A team is asked whether Claude has improved quality. They have no measure of quality from before it was introduced.|Say plainly that the before figure does not exist, and start measuring quality now|Compare the current quality against what the team believes the previous quality was|Use output volume as a proxy for quality since it is the measure that is actually available for both periods and shows a clear and substantial increase|Ask customers whether they have noticed an improvement in quality over the past few months since the new workflow was introduced|An honest answer names the missing baseline and starts the measurement. That serves the question better than a reconstructed figure.|Recalled quality is unreliable. Volume is not quality, and customer recall over months is weak and confounded by everything else that changed.
team-adoption|3|A team's workflow is used enthusiastically by the people who helped design it and ignored by everyone else.|Involve the non-users in the next iteration rather than explaining the current one to them|Run a demonstration session showing the non-users how the workflow operates and what benefits the designers have seen from using it in their own daily work|Ask the designers to encourage their colleagues to take it up|Accept the split, since the people who designed it are the ones whose work it was designed around and others may have genuinely different needs|Participation in design is what produces ownership, and that is the difference between the two groups. Involving non-users addresses the cause.|A demonstration explains a design made without them. Peer encouragement does not change the artefact, and accepting the split forfeits most of the value.
handoffs|3|A workflow passes a document from Claude to a person, who often has to go back to the source to understand a claim in it.|Require each claim to name where it came from, so the source is reachable from the document|Ask for a shorter document so the person has less material to work through when they are checking the claims that the workflow has produced for them|Attach the source documents alongside the output that is produced|Ask the person to check only the claims that seem most important|Repeated returns to the source mean the document lacks provenance. Naming the source per claim removes the lookup entirely.|Shortening reduces the material without adding traceability. Attaching sources still requires searching them, and checking selectively accepts unverified claims.
process-mapping|3|A team maps a process and finds that the same information is entered by hand three times in different systems.|Address the duplicate entry, since it is waste that also creates three chances to introduce an error|Use Claude to speed up each of the three data entry steps|Combine the three systems into one single system|Add a validation step that checks the three entries match|Triple entry is waste and a triple error surface. Removing the duplication addresses both, which speeding it up does not.|Faster duplication is still duplication. System consolidation is a large project, and validation detects the errors the waste creates rather than preventing them.
