# d2-05 — output evaluation: verification practice, second set
verifying-facts|2|An associate receives a Claude-drafted briefing containing a named statistic attributed to a government body, and the figure supports the case they were already making.|Locate the body's own publication and confirm the figure before it is used|Ask Claude whether it is confident that the statistic is accurate as given|Use the figure with a note saying it is approximate and subject to check|Look for a news article that reports a broadly similar figure instead|Named source plus precise number is the shape a fabricated citation takes, and agreement with your existing view removes the friction that would prompt a check.|Self-reported confidence tracks fluency rather than truth, an approximate label still publishes the number, and a secondary article validates a different claim.
verifying-facts|3|A team is checking a Claude-generated compliance summary and finds the first three claims accurate, with fourteen unchecked and a deadline in an hour.|Check the claims the decision actually rests on rather than continuing in order|Continue checking in document order until the hour runs out completely|Accept the summary, since the first three claims were all found accurate|Ask Claude to identify which of the remaining claims are most uncertain|Under time pressure verification is risk management, so effort follows consequence. Checking in order spends the hour on whatever happened to come first.|Positional order is unrelated to importance, three clean checks say little about fourteen, and model-flagged uncertainty misses the confident errors.
hallucination-detection|3|An associate notices Claude has cited a British Standard by number in a technical note, and the number looks plausible for that subject area.|Verify the standard number against the issuing body's own catalogue|Accept it, since the number follows the correct format for that series|Ask Claude to confirm the standard number is current and still in force|Ask a colleague whether they recognise the standard being referenced|Standard numbers are exactly the specific, checkable detail that generation constructs plausibly. Format correctness is what makes a fabricated one convincing.|Format is generated, self-confirmation is not independent, and colleague recognition is weak evidence about a specific identifier.
sampling-and-evidence|3|A team spot-checks six figures in a twenty-figure Claude analysis, finds all six correct, and concludes the analysis is sound.|Recognise six clean samples bound nothing about the other fourteen figures|Conclude the analysis is reliable, since a thirty percent sample was clean|Check six more figures and accept the analysis if those are clean too|Ask Claude to confirm the remaining fourteen figures are accurate|A clean sample raises confidence slightly and bounds nothing. Recognising the limit of the inference is what keeps verification calibrated to evidence.|A thirty percent clean sample is weak evidence about the remainder, doubling it helps marginally, and model self-confirmation is not independent.
self-evaluation-limits|3|A team asks Claude to grade its own analysis out of ten. It gives itself an eight and lists two weaknesses, both of which are real but minor.|Treat the list as a starting point and review independently for what it missed|Accept the two weaknesses as the complete set of issues with the analysis|Ask Claude to keep listing weaknesses until the serious one is identified|Ask Claude to grade the analysis again and see whether the score is stable|Self-assessment surfaces the issues a model can see, which excludes its own blind spots by definition. It is a prompt for review, not a substitute.|Treating the list as complete is the error, iterating mines the same partial view, and score stability measures consistency rather than coverage.
quality-criteria|3|Two reviewers disagree about whether a Claude-drafted policy note is fit to circulate, and both have read it carefully.|Agree what the note must achieve for its readers, then judge against that|Ask a third reviewer to read it and settle the matter by majority view|Ask Claude to assess the note's quality and use that as the tiebreaker|Circulate it with a request that readers flag anything unclear or wrong|Disagreement about quality usually means the standard was never stated. Defining what the artefact must accomplish makes it a checkable question.|A third opinion adds a vote without a standard, model self-assessment is not independent, and circulating pushes the judgement onto readers.
completeness-gaps|3|An associate receives a Claude analysis of a supplier's financial position that is accurate throughout and never mentions the pending litigation.|Check the output against what you know should be covered|Ask Claude whether it left anything important out of the analysis given|Ask for a longer analysis so more relevant material gets included in it|Accept it, since everything the analysis does contain has been verified|An omission leaves no mark in the text, so it can only be found by comparison against an external expectation. Verifying what is present says nothing about what is absent.|Asking the model about its own gaps assumes it knows them, length does not target the missing item, and accuracy of present content is a different property.
numerical-accuracy|2|A team receives a Claude summary table where each row is correct and the total at the foot does not equal the sum of the rows.|Recompute the total yourself, since derived figures are generated as text|Ask Claude to recalculate the total and use whatever it returns|Ask Claude to show its working so the discrepancy can be traced|Accept the row figures and delete the total from the table entirely|Totals and other derived numbers are produced as text rather than computed, so they need an independent check that takes seconds and is conclusive.|Recalculation by the same means can repeat the error, shown working still needs checking, and deleting the total loses information the table should carry.
source-attribution|3|A team receives an analysis where one section reads as settled consensus, and nobody can tell whether it came from the uploaded reports or elsewhere.|Ask which claims came from the supplied reports and which did not|Ask Claude to add citations to the analysis that has already been written|Assume the claims came from the reports, since those were provided|Ask for the whole analysis again with an instruction to cite throughout|Blended output is the default when documents are supplied alongside a model's own knowledge. Asking for the split makes the boundary visible and checkable.|Retrofitted citations may be attached to claims that did not come from the sources, assuming provenance is the error, and a rerun discards the analysis you have.
review-workflow|3|A team publishes Claude-drafted material after a copy-edit, and two factual errors have reached customers over three months, both well written.|Add a factual review step, since copy-editing checks prose rather than claims|Ask the copy-editor to read the drafted material considerably more carefully|Ask Claude to fact-check its own drafts before they reach the copy-editor|Reduce the volume of drafted material so each piece can be read slowly|Copy-editing and fact-checking are different activities with different inputs. A well-written false statement passes a copy-edit by design.|Care does not supply the sources a copy-editor was never given, self-checking is not independent, and slowing down does not change what is being checked.
bias-and-framing|3|An associate describes a colleague's plan critically and then asks Claude to assess it.|Describe the plan neutrally and then ask again|Accept the assessment, since the criticisms were fair|Ask for the plan's strengths as a follow-up question|Have the colleague describe their own plan instead|A critical description sets up a critical assessment, and a neutral description is what lets the plan be judged on its merits.|Fair criticisms in the prompt still frame the answer, a follow-up patches one output, and having the author describe it introduces the opposite tilt.
hallucination-detection|4|A team's literature review from Claude cites eleven sources. Nine are real and correctly described; two have real authors, real journals and titles that do not exist.|Verify every citation individually, since a mostly-correct list is hardest to audit|Verify the two that seem least familiar and accept the remaining nine|Ask Claude which of its citations it is least confident about first|Note that the review is largely accurate and flag it for later checking|Fabricated citations are built from real components, so nothing distinguishes them at a glance. That is exactly why the check has to be exhaustive.|Familiarity is not a reliable filter, self-identified uncertainty misses confident fabrications, and deferring means publishing unverified claims.
verifying-facts|3|An associate needs to confirm a regulatory deadline and Claude states it clearly, while a colleague recalls a different figure without certainty.|Check the regulation text, since two recollections do not settle a fact|Ask Claude again in a fresh conversation and see whether it repeats itself|Ask Claude to explain its reasoning for the deadline that it gave|Go with Claude's figure, since a specific number implies a specific source|Two unreliable recollections do not average into a fact. The regulation is the authority and consulting it is faster than reasoning about which memory to trust.|Repetition tests consistency and a model can be consistently wrong, explanations rationalise the stated number, and specificity is not evidence of provenance.
sampling-and-evidence|4|A team compares two prompts by running each once on the same input, sees a clear difference, and adopts the better-looking one.|Run both several times, since one pair cannot separate prompt from variation|Adopt it, since a clearly better output on identical input is convincing|Run the winning prompt again to confirm the quality is reproducible|Ask Claude to compare the two prompts and say which should perform better|Output varies run to run, so a single comparison can be decided entirely by that variation. Multiple runs are what distinguish a real difference from noise.|A clear single win is exactly what noise produces sometimes, re-running one arm tests its stability only, and model opinion is not output evidence.
quality-criteria|3|A team judges Claude's output by how polished it reads, and three polished pieces have since turned out to contain significant errors.|Separate the fluency of the writing from the accuracy of its claims|Ask Claude to write in a plainer style so polish stops influencing judgement|Introduce a minimum length rule so short polished pieces are scrutinised|Ask Claude to flag its own factual claims so they are easier to spot|Fluency is the property a language model optimises most directly and is uncorrelated with truth. Separating the two axes stops polish standing in for correctness.|Plainer prose does not make claims true, length rules measure the wrong thing, and self-flagging depends on the model recognising its own errors.
completeness-gaps|3|A team asks Claude for the risks in an outsourcing plan and gets a thorough list covering cost and operations, with nothing on reputational exposure.|Ask about specific risk categories by name rather than for risks in general|Ask for considerably more risks so that reputational ones eventually appear|Ask Claude whether it has considered every category of risk that applies|Rank the risks and investigate whichever category is least represented|An open request returns the categories most represented in ordinary discussion. Naming the categories guarantees each one gets considered.|Volume samples the same distribution, a self-check on coverage is unreliable, and ranking works on a list that already omits the category.
numerical-accuracy|3|An associate asks Claude to convert a set of costs between currencies, and the conversions are internally consistent using an unstated rate.|Supply the rate you want used, since an unstated one makes every figure unverifiable|Ask Claude which exchange rate it applied and record that alongside|Ask Claude to use the current exchange rate for all the conversions|Convert the figures yourself, since the arithmetic is straightforward|Conversion is only meaningful relative to a stated rate. Supplying it makes every output figure reproducible and puts the rate choice where it belongs.|Asking afterwards may get an invented rate, requesting the current rate assumes live data access, and doing it manually forfeits the task unnecessarily.
review-workflow|3|A team routes every Claude output to the same reviewer, who is a strong writer with no background in the subject matter being reviewed.|Match the reviewer to what actually needs checking in each case|Give the reviewer more time so they can research the technical claims|Ask Claude to explain the technical claims so the reviewer can follow|Reduce the technical content so the existing reviewer can assess it all|Review is only as good as the reviewer's ability to detect the relevant errors. Matching expertise to content makes the step a control rather than a formality.|Research time does not create domain expertise, model explanations of its own claims are not independent, and stripping technical content damages the work.
self-evaluation-limits|3|A team asks Claude to confirm it used only the documents provided and it says it did.|Check the claims against the documents yourself|Accept it, since the question it answered was factual|Accept it, since the model has the documents in view|Ask it to confirm a second time to be certain|A self-report about sourcing comes from the same process as the output, so only a comparison against the documents settles it.|Factual phrasing does not make a self-report reliable, having documents available does not mean they were used, and a repeat is another self-report.
