# d4-09 — objectives 4.1 (analyse requirements and use cases), 4.3 (support solution
# design, development and iteration) and 4.5 (communicate value and limitations).
process-mapping|4.1|2|A team wants to identify where Claude could help in a process nobody has written down. What comes first?|Write down how the process actually runs today|Pick the step that looks most obviously automatable|Ask which step the team finds most frustrating|Trial Claude on one step and see what happens|You cannot identify where something fits without a description of what is there, and that description is also the baseline any change is judged against.|Apparent suitability, frustration and trial-and-error all act before knowing what the process does.
process-mapping|4.1|2|An associate is asked to analyse a use case before committing effort to it. What should the analysis establish?|What outcome would change, and by how much|How interesting the problem is technically|Which team would own the finished workflow|How quickly a prototype could be built|A use case is worth pursuing when it moves an outcome that matters, so naming the outcome and its size is what the analysis is for.|Technical interest, ownership and build speed are implementation concerns rather than reasons to do it at all.
process-mapping|4.1|3|A team lists eleven candidate use cases and has capacity for two. How should they choose?|By which would change the most if they worked|By which are quickest to build|By which the team understands best|By which were suggested most often|Capacity is allocated by impact, because that is what the two chosen slots are being spent to buy.|Build speed, familiarity and popularity all describe the comfort of the work rather than its return.
process-mapping|4.1|3|An associate maps a use case and finds the real constraint is a downstream approval. What should they conclude?|Speeding up the earlier steps will not help|The approval should be removed from the process|The use case should be abandoned entirely|Claude should draft the approval decision|Optimising anything other than the constraint leaves total elapsed time unchanged, which is the finding the mapping produced.|Removing an approval is rarely the team's call, abandoning discards a real opportunity, and drafting the decision moves a judgement that should stay human.
process-mapping|4.1|4|A team's requirements analysis produces a use case that is feasible and serves nobody in particular. What should they do?|Find the person whose problem it solves, or drop it|Build it, since feasibility is the harder test|Broaden it until somebody finds it useful|Keep it as a candidate for a future need|A use case without an owner has no one to judge whether it worked, which makes feasibility beside the point.|Feasibility is necessary rather than sufficient, broadening dilutes it further, and shelving it defers the same question.
solution-design|4.3|2|An associate is using Claude to help design a solution and wants each round to add something. What should the prompt carry?|The constraints the solution has to satisfy|A request for the most complete design possible|An example of a solution from another team|A deadline by which the design must be finished|Design work converges against constraints, so stating them is what makes each iteration produce a better-fitting answer rather than a different one.|Completeness without constraints produces volume, another team's example imports their constraints, and a deadline does not shape the design.
solution-design|4.3|2|A team is iterating on a design and changes several parts between each round. What should they change instead?|One part at a time, so the effect stays visible|As much as possible, to converge faster|Only the parts the model suggests changing|Nothing, until the whole design has been reviewed|Iteration only teaches you something if you can attribute the change, which requires varying one thing between rounds.|Changing everything hides which change helped, following the model's suggestions abdicates the design, and freezing it stops the iteration.
solution-design|4.3|3|A team has run several design rounds and keeps losing track of what was already settled. What should they do?|Record the settled decisions outside the conversation|Rely on the thread, which holds the full history|Ask the model to summarise what has been decided|Start over whenever the thread becomes confusing|Decisions that matter belong outside the working thread, because a long conversation loses its early content and a summary inherits that loss.|The thread is what is failing, a self-summary cannot recover what is out of reach, and starting over discards real progress.
solution-design|4.3|3|An associate must decide how much design to do before building anything. What should set the stopping point?|When further design stops reducing real uncertainty|When the model runs out of further suggestions|When the design document reaches a set length|When the team's allotted design time is used up|Design earns its cost by reducing uncertainty about choices that are expensive to reverse, which is also what tells you when to stop.|Exhausting suggestions, hitting a length and running out of calendar are all unrelated to whether the uncertainty has gone.
solution-design|4.3|4|A team's design is elegant and depends on an assumption nobody has tested. What should they do next?|Test the assumption before building on it|Build it and revisit the assumption if problems arise|Design an alternative that avoids the assumption|Document the assumption and proceed as planned|An untested assumption underneath a design is where the expensive failure lives, so testing it is what the next increment of effort should buy.|Discovering it in build is the costly path, designing around it spends effort avoiding something that may be true, and documenting it changes nothing.
team-adoption|4.5|2|An associate must explain to a sceptical stakeholder what Claude will and will not do here. What should they lead with?|What it will do, and where it will need checking|Only the benefits, to secure the approval|Only the risks, to set expectations low|A comparison against competing tools|Credibility with a sceptic comes from stating the limits alongside the value, because that is what makes the rest of the claim believable.|Benefits alone invite the first failure to discredit everything, risks alone forfeit the case, and tool comparisons answer a question nobody asked.
team-adoption|4.5|2|A stakeholder asks whether the workflow will be accurate. What is the most useful answer?|How often it is wrong, and what happens when it is|That it is highly accurate in all the team's testing|That accuracy depends on the quality of inputs|That no system is accurate all of the time|A usable answer gives the error rate and the consequence, because together those tell the stakeholder what they are actually accepting.|A confidence assertion is not a figure, deflecting to inputs answers a different question, and universal imperfection says nothing about this case.
team-adoption|4.5|3|A team is asked to justify continued investment and has qualitative benefits only. What should they present?|The benefits described plainly, labelled as unmeasured|A number estimated to make the case concrete|Nothing, until a measurement becomes available|The measures that look best, without the others|An unmeasured benefit is still information, and describing it honestly keeps it in the decision without dressing it as evidence it is not.|An invented figure overstates the evidence, silence withholds what is known, and selective measures mislead.
team-adoption|4.5|3|An associate must tell a stakeholder that a promised capability turned out not to work. When should they say so?|As soon as it is known, with what was learned|Once a replacement plan has been prepared|At the next scheduled progress review|Only if the stakeholder asks about it directly|A stakeholder's decisions depend on current information, so the value of the news decays with every day it is held.|Waiting for a plan, for a meeting or for a question all leave them acting on something known to be false.
team-adoption|4.5|4|A stakeholder draws a stronger conclusion from a pilot result than the pilot supports. What should the associate do?|Correct the overstatement, even though it favours them|Let it stand, since it supports the work|Correct it privately after the meeting|Add a caveat to the next written report|An overstatement that favours your project is the one most tempting to leave, and correcting it in the moment is what keeps the record honest.|Letting it stand trades credibility for short-term support, and private or deferred corrections leave the decision made on the wrong basis.
team-adoption|4.5|4|A team must communicate a limitation that will disappoint its audience. How should they frame it?|As a boundary, with what remains possible inside it|As a temporary problem that will shortly be resolved|As minor, to avoid derailing the discussion|As someone else's constraint rather than theirs|A limitation stated with what is still achievable gives the audience something to plan around, which is what makes the message usable rather than merely bad news.|Promising resolution creates a commitment, minimising it destroys trust when it bites, and deflecting blame does not change the boundary.
