# d1-07 — prompting: bare correct answer, distractors carry their rationale
clear-instructions|3|A team asks Claude to "sort out" a messy set of product descriptions and it rewrites them into a house style nobody specified.|Name the fields to normalise, the style to hold, and what must not change|Ask for a lighter touch so that fewer of the descriptions end up being altered|Provide one sample description written the way the team would like them to read|Ask Claude to list the changes it made to each of the descriptions afterwards|"Sort out" is an outcome without a specification. Naming the operations, the target style and the untouchables makes it a job the model can do correctly first time.|A lighter touch reduces the rate without defining the target. One sample teaches style but not scope, and a change list arrives after the rewriting is done.
context-and-role|3|An associate asks for a briefing note and the result is accurate but pitched at someone who already knows the background.|Say what the reader knows and what they must be able to do after reading|Ask for a simpler version in a follow-up round once the first draft has arrived|Request that background material be added at the start of the briefing note|Ask for it to be written for a general reader rather than a specialist one|Stating the knowledge boundary and the reader's task lets the model pitch correctly on the first attempt rather than converging through rounds.|Iterating to simplicity is slow and can overshoot. Added background and "general reader" both leave the actual starting point unspecified.
output-format|2|A team needs output that pastes cleanly into a spreadsheet and it keeps arriving with a sentence of commentary either side.|Ask for the data alone, naming the delimiter, with no preamble|Copy the response and delete the surrounding sentences by hand each time|Ask for a shorter response so that there is less room for the commentary|Ask for the data to be placed at the end so the extra text can be cut|Conversational framing is the default register. It goes away when ruled out explicitly and the payload's shape is stated.|Manual cleanup repeats forever. Shortening and repositioning both accept the commentary rather than removing it.
examples-fewshot|3|A team's five examples all show the same category and the model now assigns that label to almost everything.|Balance the examples across categories rather than by frequency|Add more examples until the total reaches twenty across all of the categories|Say that the other categories matter too and should not be overlooked by it|Handle the rare labels with a separate prompt written just for those cases|Example distribution reads as a prior. A skewed set pushes the model toward the majority label regardless of what the input actually says.|Padding the count keeps the skew. An importance instruction fights the demonstrated pattern, and a separate prompt needs the classification that is failing.
task-decomposition|4|A team asks Claude to draft a proposal, critique it, and produce a final version in one request. The critique is mild and the final barely differs.|Run the critique as its own request without the drafting context|Ask for a considerably harsher critique within the same combined request|Ask for the critique to be written before the proposal itself is drafted|Require the critique to list a minimum number of specific problems found|Self-critique inside the same pass inherits a commitment to the draft. Separating it removes the authorship stake that makes the critique gentle.|Harshness and quotas force volume rather than independence. Critiquing before drafting has nothing to critique.
constraints-scope|3|A team asks Claude to avoid naming a competitor and the copy complies while describing them closely enough to identify.|Say that indirect identification is out of scope, not just the name|Ask Claude to avoid making comparisons entirely so nobody can be identified|Review each draft and remove any description that identifies the competitor|Replace the competitor's name with a generic placeholder throughout the copy|Constraints are read literally. If the intent is that the competitor not be identifiable, that is the constraint to state, because a name ban only bans the name.|Removing comparisons discards useful content. Review is a check rather than an instruction, and a placeholder still carries the identifying description.
document-grounding|3|An associate uploads a 90-page manual and asks a narrow question. The answer is right and cites a section that discusses something else.|Treat the locator as unverified and check the section against the manual|Ask Claude to double-check its own citation before the answer is finalised|Upload the manual a second time in case the file parsed badly on first read|Reword the question so that the correct section is more easily located|A correct answer with a wrong pointer is the characteristic failure here, which is why locators get checked separately from content.|Self-checking a citation uses the process that produced it. A parsing fault would corrupt content too, and rewording may move the error rather than reveal it.
iteration-refinement|3|A team's prompt has grown to two pages after twenty case-by-case fixes, and new instructions barely register.|Rebuild it around the general rule that all the fixes share|Keep adding fixes as new cases arise, since each addresses a real problem|Split the two-page prompt into several shorter prompts run one after another|Move the newest instructions to the top so they carry the most weight|Case-by-case accretion produces a prompt where instructions compete and dilute. Consolidating around the underlying rule restores the leverage each one has.|Continuing accretion created the plateau. Splitting and reordering redistribute a bloated set without simplifying it.
clear-instructions|3|A team asks Claude for a risk register specifying ten risks, and the list pads to ten with near-duplicates.|Ask for the distinct risks that apply, with ten as a ceiling|Ask for twenty risks and then remove the duplicates from the longer list|Ask Claude to de-duplicate the finished list once it has been generated|Specify a different business category for each of the ten entries wanted|A fixed count is a quota, and quotas get filled. Framing the number as a ceiling lets the honest answer be fewer, which is what stops the padding.|A longer list has proportionally more duplication. Self-checking applies after padding, and categories constrain shape without removing quota pressure.
context-and-role|2|A team asks Claude to write a rejection email giving only the candidate's name and the role.|State the length, what may not be said, and the tone to use|Ask for three separate drafts and pick whichever one seems safest to send|Say that it is effectively a legal document so more caution gets applied|Supply the candidate's full interview notes so the draft is well grounded|The model defaults to helpful and complete. Anything you cannot include has to be stated as an exclusion, because legal constraints cannot be inferred from a name.|More source material makes the feedback problem worse. Sampling leaves the gap to luck, and relabelling the register does not encode a prohibition.
