# d4-08 — workflow integration: load, succession, attribution and hard trade-offs
team-adoption|2|A team's workflow is built for people who are not comfortable with technical tools.|Design it so that no technical step is required|Provide training so that people become comfortable|Have a technical person operate it on their behalf|Simplify the technical steps as far as possible|A workflow for non-technical users has to be usable without technical skill, which is a design constraint rather than a training problem.|Training shifts the burden to users, an operator makes them dependent, and simplifying a technical step leaves it technical.
failure-modes|2|A team's workflow failed last month and they are deciding what to do about it now.|Find out why it failed before changing anything|Add a check that would have caught that failure|Rebuild the step that failed so it is more robust|Move on, since the failure has not happened again|A fix aimed at a cause you have not established is a guess, and the investigation is what makes the change land on the right thing.|A targeted check and a rebuild both assume the cause, and moving on leaves an unexplained failure in place.
measuring-value|2|A team is asked how long their workflow took to start delivering anything useful.|Measure from the start of the work, not the launch|Measure from the day the workflow first went live|Measure from the first successful run of the workflow|Measure from whichever point makes the figure best|The time to value includes everything spent before it ran, which is what someone deciding whether to do this again needs to know.|Measuring from launch or first run hides the build entirely, and choosing the flattering starting point is not a measurement.
automation-boundaries|2|A team asks whether they should automate the whole process or just one step of it.|One step, so that what changed can be identified|The whole process, since partial gains are small|The whole process, since one change is less disruptive|One step, since automation should always be gradual|Changing one thing at a time is what lets the effect be attributed, which is how the next decision gets made on evidence.|Dismissing partial gains ignores learning, a single big change is more disruptive rather than less, and "always gradual" is right by accident rather than for the reason.
tool-integration|2|An associate's workflow will run against ten times its current volume next quarter.|Test it at the higher volume before the quarter starts|Run it as it is and watch for problems appearing|Add capacity when problems actually start to appear|Assume it scales, since nothing in it is volume-specific|Behaviour under load is a question that testing answers cheaply and production answers expensively.|Watching and reacting means users meet the problem first, and assuming linear scaling is precisely the assumption being tested.
handoffs|2|A workflow's output goes to a person who forwards it unchanged to someone else.|Ask whether the middle step is needed at all here|Automate the forwarding so that it happens faster|Keep it, since the person may well be checking it|Send it to both of the people at the same time|A step that passes work along unchanged may be adding nothing, and asking is what distinguishes a relay from a review.|Automating a pointless step makes it cheaper rather than gone, assuming a hidden check is a guess, and sending to both leaves the middle role undefined.
repeatability|2|A team's output is consumed by another system and the team wants to change its format.|Tell the consuming team before making the change|Make the change and fix whatever breaks afterwards|Keep the old format alongside the new one forever|Make the change, since the format is theirs to set|A format that something else depends on is a shared contract, and notice is what lets the other side prepare.|Breaking first is an outage by choice, keeping both forever doubles the maintenance, and owning the producer is not the same as owning the interface.
process-mapping|2|An associate finds one step whose output nobody downstream appears to use at all.|Confirm that nothing uses it, then remove the step|Remove the step, since nothing appears to use it|Keep it, since the output may be used occasionally|Automate the step so it costs less to keep running|Confirming before removing is what separates a genuinely unused step from one whose consumer you simply have not found yet.|Removing on appearance risks a hidden dependency, keeping it on a hypothetical preserves waste, and automating it makes waste cheaper.
measuring-value|2|A team's workflow has two benefits and only one of the two can be measured.|Report the measured one and describe the other|Report only the benefit that can be measured properly|Estimate the unmeasurable benefit as a number|Report neither until both of them can be measured|An unmeasured benefit is still information, and describing it keeps it in the decision without dressing it up as a measurement.|Dropping it understates the workflow, inventing a number overstates the evidence, and reporting nothing withholds what is known.
team-adoption|2|A team's workflow requires people to change a habit they have had for years.|Expect it to take time and plan for the transition|Announce the change and expect immediate adoption|Keep the old way available so nobody has to change|Make the new way faster so the habit changes itself|Habit change is slow and predictable, so planning for the period where both exist is what gets a rollout through it.|Expecting instant change is how rollouts fail, keeping the old way indefinitely means nobody moves, and speed alone rarely overcomes habit.
failure-modes|2|A team has one step that fails often and one that fails rarely but expensively.|Handle both, since frequency and cost are different risks|Handle the frequent one, since it happens more often|Handle the expensive one, since the cost is greater|Handle whichever is cheaper to build handling for|Risk is frequency times consequence, so a common cheap failure and a rare expensive one can both be worth addressing.|Picking by frequency or by cost alone uses half the picture, and build cost is about the fix rather than about the risk.
tool-integration|2|A team's workflow uses a tool feature that the vendor has announced will be removed.|Plan the change now, while there is still time|Wait until the feature has actually been removed|Ask the vendor to keep the feature available anyway|Move to a different tool that will not change|An announced removal has a known date, and using the notice period is what turns a breakage into a planned migration.|Waiting guarantees an outage, asking a vendor to reverse a deprecation rarely works, and switching tools is a large answer to one feature.
automation-boundaries|2|A team is asked what makes a step a bad candidate for automation in the first place.|Its correct output depends on judgement that varies|It is performed by only one person in the team|It has not been performed the same way twice yet|It takes only a small amount of time to perform|Automation needs a rule, and a step whose right answer depends on case-by-case judgement does not have one to encode.|Headcount is unrelated, inconsistent performance may just need standardising, and small duration affects the payback rather than the possibility.
