# d6-07 — governance: limits, escalation, verification culture and edge judgement
acceptable-use|2|A user tries to get Claude to bypass its safety guidelines by framing the request as fiction.|Refuse — the framing does not change the underlying request|Comply, since a fictional framing removes the real-world risk|Comply, since the user is responsible for how they use the output|Refuse only if the fictional scenario is unusually detailed|What matters is what the output would enable, and wrapping a request in a story does not alter that.|Fiction does not neutralise instructions that work in reality, downstream responsibility does not license production, and detail is not what makes the request a problem.
accountability|2|An associate notices their team is using Claude in a way the organisation's policy prohibits.|Raise it with the team and escalate if it continues|Say nothing, since the team is more senior than they are|Stop using it themselves and leave the team to decide|Report it externally before raising it internally at all|A policy breach is raised where it can be fixed, and escalation is what follows if raising it does not work.|Seniority does not remove the obligation, personal abstention leaves the breach running, and going outside first skips the internal route.
data-sensitivity|2|A team asks whether their prompts could reveal something sensitive even without pasting any data.|Yes — a question can disclose plans or problems by itself|No — only pasted documents can disclose anything at all|Yes — but only where names appear inside the question|No — questions are too short to carry sensitive content|A question reveals what someone is working on, which can be as sensitive as the material behind it.|Disclosure is not limited to attachments, names are one form of sensitive content among many, and brevity has nothing to do with sensitivity.
disclosure-transparency|2|A team asks whether their published policy should say which model they use.|Only where the choice affects what readers rely on|Yes, since users deserve to know all technical details|No, since model choice is a purely internal decision|Yes, since naming the model establishes credibility|Transparency serves a reader's ability to judge, so a detail is worth publishing when it changes that judgement.|Exhaustive technical disclosure is not what transparency means, treating it as purely internal ignores cases where it matters, and using a name for credibility is marketing.
bias-fairness|2|An associate asks whether telling Claude to "be unbiased" removes bias from an output.|No — the instruction does not change the underlying data|Yes — the instruction directs the model away from bias|No — but it helps where the topic is politically charged|Yes — provided the instruction is placed at the start|Bias enters through the material and the criteria, and an instruction cannot see or correct either of them.|An instruction expresses intent rather than capability, topical charge is not where most process bias lives, and placement affects attention rather than the source.
privacy-regulation|2|An associate asks whether they need a lawful basis to process personal data with Claude.|Yes — the tool does not change the processing rules|No — the basis covers the original collection only|Yes — but only when the data leaves the organisation|No — using a tool is not a separate processing operation|Using a tool on personal data is processing, and processing needs a basis regardless of which tool performs it.|A collection basis does not cover every later use, the organisational boundary is not what triggers the requirement, and tool use is exactly a processing operation.
ip-and-attribution|2|A team asks whether output produced with Claude can be used commercially.|Yes — subject to the terms of use and to the law|No — generated content cannot be commercially exploited|Yes — without any conditions attached to the use|No — unless a person substantially rewrites it first|Commercial use is permitted within the applicable terms, and those terms plus ordinary law are what bound it.|A blanket prohibition is wrong, unconditional use ignores the terms, and a rewriting threshold is not what governs commercial use.
consequential-decisions|2|A team asks what makes a decision "consequential" for the purposes of human oversight.|The size of the effect on the person it lands on|The number of people the decision applies to overall|The cost to the organisation if the decision is wrong|The amount of time the decision takes to be made|Oversight rules exist to protect the person affected, so the weight of the effect on them is what triggers them.|Scale and organisational cost can both be low while the effect on one person is severe, and the time taken is unrelated to consequence.
confidentiality|2|An associate wants to check a Claude answer with a colleague who is outside the project.|Ask the question without the project's details in it|Share the full answer, since a colleague is internal|Share the answer with the project's name removed|Do not ask anyone outside the project for any help|A colleague can help with the general point without receiving the project's confidential specifics.|Internal status is not entitlement, removing a name leaves identifying substance, and refusing all outside help is stricter than the duty requires.
acceptable-use|2|An associate asks whether Claude may be used to help with their own university coursework.|Follow the institution's own rules on assisted work|Yes, since the coursework is the associate's own work|No, since coursework must be produced entirely unassisted|Yes, provided the assistance is not mentioned to anyone|Academic integrity rules are set by the institution, and those rules are what determine what assistance is permitted.|Ownership of the assignment does not set the rules, a blanket prohibition ignores institutions that permit it, and concealment is the opposite of what integrity requires.
