# d1-04 — applied prompting judgement across the domain
clear-instructions|3|A team asks Claude to "analyse" a customer churn dataset summary. The response describes the data accurately but never says what is driving the churn.|Ask the specific question you need answered rather than naming an activity like analysis|Ask for a deeper analysis so the underlying drivers are eventually reached|Provide more of the dataset so the analysis has additional material to work with|Ask Claude to analyse the data from a business perspective instead of a statistical one|Naming an activity leaves the model to choose the question. Description satisfies "analyse", so the fix is to ask the actual question you want answered.|Depth and volume both extend a description. A business framing shifts vocabulary without specifying what is being asked.
output-format|3|An associate needs a numbered checklist where each step is independently actionable. Claude returns a numbered list, but several steps depend on decisions made in the surrounding prose.|State that each step must be complete on its own without outside reference|Ask for more steps so each one covers a smaller and more actionable unit of work|Request that the prose be removed so only the numbered steps remain in the output|Ask Claude to review the checklist and flag steps that are not independently actionable|Independence is a property you have to require. A numbered list looks actionable while still leaning on context, so the constraint has to name the property directly.|Granularity does not create self-containment. Deleting prose leaves steps that referenced it, and self-review repeats the judgement that failed.
context-and-role|3|A team asks Claude to write documentation for a process, giving it the current process description. The documentation describes the process as it should ideally work rather than as it does.|State that the documentation must describe current practice|Ask for a more accurate version of the documentation in a follow-up request|Provide examples of the workarounds so they appear in the documentation|Ask Claude to document the process without making any improvements to it|Models normalise toward the well-formed version of a process. Naming current practice, workarounds included, is what keeps documentation descriptive rather than aspirational.|A vague accuracy request does not define the target. Supplying workarounds helps but does not stop idealisation elsewhere, and "no improvements" is ambiguous about what counts.
examples-fewshot|3|An associate's examples show short inputs producing short outputs. When a genuinely complex case arrives, Claude produces an equally short answer that omits necessary detail.|Include an example where a complex input produces a correspondingly fuller answer here|Instruct Claude to write longer answers when the input is more complex than usual|Remove the examples so the model is not anchored to any particular output length|Ask Claude to assess the complexity of each input before producing an answer|Examples set an implicit input-to-output ratio. Demonstrating the complex case is what teaches that output length should scale with what the input requires.|A length instruction competes with a demonstrated ratio. Removing examples loses the pattern entirely, and a complexity assessment does not change the response norm.
clear-instructions|3|A team's prompt says to "be concise". Claude produces short answers, but it also drops the caveats that made earlier answers trustworthy.|Say what conciseness applies to, and name what must be kept regardless of length|Ask for concise answers that are also complete in a single instruction|Remove the conciseness instruction, since accuracy matters more than brevity|Ask for a concise answer followed by a longer version with the caveats included|A global brevity instruction applies to everything, including the parts that carry the reliability. Scoping it, and protecting the caveats, keeps both properties.|Stacking "complete" against "concise" leaves the trade-off unresolved. Dropping the instruction abandons a real need, and two versions doubles the output.
constraints-scope|3|An associate asks for a plan with no dependencies on other teams. The plan complies but is significantly slower, and the constraint was a preference rather than a requirement.|Distinguish hard requirements from preferences in the prompt|State the constraint more softly so Claude knows it is only a preference|Ask for two plans, one with the constraint applied and one without it|Remove the constraint and rely on review to catch unwanted dependencies|Everything stated as a constraint is treated as binding. Labelling the softer ones is what lets a plan spend a preference to buy something more valuable.|Softer phrasing is still undifferentiated. Two plans is a workable fallback at double the cost, and removing the constraint loses the signal entirely.
output-format|3|A team receives Claude's output in the right structure, but the field values use inconsistent capitalisation that breaks a downstream lookup.|Specify the exact casing, then validate before the lookup|Ask Claude to be consistent with capitalisation throughout the output|Convert everything to lower case after receiving the output from the model|Provide a list of the permitted values so Claude can match them exactly|Machine-consumed values need an exact specification plus a check. Casing is presentation to the model and load-bearing to the lookup, so it has to be stated and verified.|A consistency instruction has no defined target. Blanket lower-casing may break valid values, and a permitted list helps matching without guaranteeing form.
context-and-role|3|A team asks Claude for advice on a decision, describing only the option they favour. The advice supports that option and never considers the alternative they had rejected.|Describe the alternatives as well, since advice is fundamentally a comparison here|Ask Claude to play devil's advocate against the option that has been described|Ask for the risks of the favoured option in addition to the advice given|Ask the question again in a neutral tone so the preference is less apparent|A single option leaves nothing to weigh. Supplying the alternatives is what makes advice a comparison rather than a justification of the option presented.|Devil's advocacy critiques one option without introducing the other. Risks and neutral phrasing both stay inside a single-option frame.
document-grounding|3|An associate uploads three quarterly reports and asks how a metric changed. Claude gives a clear trend, but has read one of the figures from a chart caption rather than the table.|Ask which source each figure came from so the basis of the trend can be checked|Ask for the trend again and specify that figures should come from the tables|Upload only the tables so there is no ambiguity about where figures come from|Ask Claude to show the three figures before describing the trend between them|Provenance is what makes a derived number checkable. Asking where each figure came from surfaces the mixed sourcing that a clean trend statement hides.|A table-only instruction is reasonable but unverifiable without provenance. Stripping the documents loses context, and listing figures without their sources leaves the same gap.
task-decomposition|3|A team asks Claude to plan a project and estimate its duration in one request. The plan is well-structured and every task is estimated at a suspiciously round number of days.|Ask for the plan first, then estimate each of the tasks separately|Ask for more precise estimates so the round numbers are replaced with realistic ones|Ask Claude to explain how it arrived at each of the duration estimates|Ask for a range for each task rather than a single duration figure|Estimation generated alongside planning is filler that maintains the plan's rhythm. A separate pass with stated assumptions turns each number into something you can argue with.|Precision instructions produce less round filler. Explanations and ranges dress up numbers that were never derived from anything.
iteration-refinement|3|An associate finds that adding "think carefully" to their prompt improved results once, so they now add it to every prompt regardless of the task.|Test whether the phrase helps on each separate task type|Keep the phrase, since encouraging careful reasoning cannot make results worse|Add stronger versions of the phrase to prompts that are still underperforming|Remove the phrase entirely, since single observations are not reliable evidence|A single observation on one task is not evidence about others. Testing per task type is what distinguishes a real technique from a superstition carried forward.|Assuming it cannot hurt skips measurement on tasks where verbosity is costly. Escalating and blanket removal both act without evidence.
constraints-scope|3|A team specifies that a document must be understandable by a non-specialist. It is, but it is now three times longer because every concept is explained from first principles.|State the length budget alongside the accessibility requirement so both are constrained|Ask for a shorter version once the accessible version has been produced|Accept the length, since accessibility was the more important of the two goals|Ask Claude to explain only the concepts that a non-specialist would not know|Accessibility without a length budget expands indefinitely. Constraining both is what forces the model to choose which explanations earn their space.|A shortening pass cuts after the fact. Accepting the length gives up a real constraint, and asking it to judge unfamiliarity restates the same open-ended requirement.
clear-instructions|3|An associate asks Claude to "fix" a section of a report. It rewrites the section fluently, but the section was not broken; it was the surrounding argument that did not connect to it.|Describe the symptom you observed rather than the fix you assume|Ask Claude to fix the whole report rather than just the one section|Ask Claude what it thinks is wrong with the section before fixing it|Ask for a more substantial fix so the underlying problem is addressed|Asking for a fix at a location asserts a diagnosis. Describing the symptom lets the model locate the problem, which in this case sits outside the section named.|Widening the scope invites unnecessary rewriting. Asking for its opinion on the wrong section keeps the wrong frame, and a bigger fix compounds it.
examples-fewshot|3|A team includes examples in their prompt that were written two years ago. The outputs match the examples closely, including a product name that has since been retired.|Review the examples whenever the underlying facts change|Add a note to the prompt saying the product name in the examples is out of date|Ask Claude to update any outdated details it notices in the examples|Reduce the number of examples so there are fewer opportunities for stale content|Examples are a form of supplied knowledge and go stale like any other. Reviewing them on change is maintenance the pattern requires, not an optional extra.|A correction note competes with a demonstrated pattern. Asking the model to spot staleness assumes knowledge it may not have, and fewer stale examples are still stale.
output-format|3|An associate needs output that a colleague will paste into a presentation. Claude's response uses formatting that renders as literal characters when pasted into the slide tool.|Specify the plain output the destination tool accepts|Ask the colleague to strip the formatting characters after pasting the content|Ask for shorter output so there are fewer formatting characters to deal with|Ask Claude to describe the formatting it wants rather than applying it directly|Formatting is only meaningful where it renders. Specifying what the destination accepts is what makes output paste cleanly instead of carrying markup as text.|Manual stripping is a repeated cost. Brevity reduces incidence, and a description of intended formatting leaves the colleague to apply it.
task-decomposition|3|A team runs a two-step process where Claude classifies a request and then drafts a response based on the class. Misclassifications produce confident responses in the wrong register.|Surface the classification so a person can catch a wrong class before the draft is written|Ask the drafting step to check whether the classification looks correct for the request|Combine the two steps so classification and drafting happen in a single response|Ask for a confidence score on the classification and review the low-confidence cases|Making the intermediate visible is what turns a silent pipeline error into a catchable one. The classification is the decision that determines everything downstream.|Self-checking downstream uses the same signal that produced the class. Merging hides the decision entirely, and confidence scores catch only cases the model already doubts.
context-and-role|3|An associate asks Claude to write a response to a complaint, giving the complaint text only. The response addresses every point raised but concedes something the company disputes.|Supply the company's position on the disputed points before asking for the response|Ask for a more neutral response that avoids conceding anything to the complainant|Ask Claude to identify the disputed points before drafting the response|Review each response and remove concessions before it is sent to the customer|The complaint is one side's account. Without the company's position, the model treats every claim as established fact, and a responsive reply concedes them.|Neutrality avoids all positions including the ones you want to state. Asking it to identify disputes without your position is guesswork, and review is a net rather than an input.
document-grounding|3|A team asks Claude to check whether an uploaded proposal meets a list of criteria. It reports that all criteria are met, including one the proposal only partially addresses.|Ask for the evidence supporting each of the criteria listed|Ask Claude to be stricter when assessing whether the criteria have been met|Ask for a score against each criterion instead of a simple met-or-not judgement|Ask the question again for each criterion separately in its own request|A binary judgement rounds partial evidence to the nearest verdict. Requiring the supporting text makes the strength of each match inspectable.|Strictness moves a threshold without exposing it. Scores are still unexplained judgements, and per-criterion requests repeat the same binary framing.
constraints-scope|3|An associate asks for a rewrite that keeps the document "roughly the same length" and receives a version that is the same length but has traded detail for adjectives.|Say that the substantive content must be preserved|Ask for the rewrite again with an instruction to avoid unnecessary adjectives|Specify an exact word count so the length constraint is more precisely defined|Ask Claude to list what it removed so the lost detail can be restored|Length is a container, not its contents. Constraining what must survive is what prevents an equal-length rewrite from swapping substance for prose.|Banning adjectives targets one symptom. A precise count tightens the wrong constraint, and a removals list arrives after the loss.
iteration-refinement|3|A team gets a good result from Claude once and cannot reproduce it, because the prompt was typed in the middle of a long conversation that has since been lost.|Capture prompts that work as reusable text outside the conversation where they were written|Try to recall the wording and reconstruct the prompt from what the team remembers|Ask Claude to reproduce the prompt that generated the earlier result|Accept the variation, since good results are partly a matter of chance|A working prompt is an asset and a conversation is not durable storage. Capturing it outside the thread is what makes a good result repeatable.|Reconstruction from memory is lossy. The model cannot recover a prompt from a lost thread, and attributing it to chance discards a real technique.
output-format|3|An associate needs three sections in a fixed order. Claude produces all three with the right content, but reorders them so the conclusion appears first.|State the required order explicitly rather than leaving it to the model|Ask Claude to reorder the sections after generating them in whatever order it chose|Number the sections so their intended sequence is clear from the content itself|Generate each section separately and assemble them in the correct order|Presentation order is a choice the model makes on rhetorical grounds unless it is specified. Stating the sequence removes the discretion.|A reordering pass is an extra call for a constraint one clause supplies. Numbering is a hint rather than a requirement, and separate generation is heavier than needed.
clear-instructions|3|A team asks Claude to identify "the main risk" in a plan and receives one risk, when in fact three risks of comparable severity exist.|Ask for the risks that meet a stated severity threshold|Ask for the main risk again and then ask whether there are others|Ask for the top five risks so a broader set is returned each time|Ask Claude to rank all risks it identifies by their severity|Asking for one forces a ranking the situation does not support. A threshold lets the true number surface, which is the finding that matters here.|A follow-up recovers the others only if you think to ask. A fixed count of five over-collects, and ranking still starts from a singular framing.
context-and-role|4|An associate's prompt works well in their own account but produces different results for a colleague, and neither can identify anything different about how they are asking.|Compare the project settings and instructions on each account|Assume the difference is normal variation and use whichever output is better|Ask the colleague to retype the prompt in case of a copy-paste difference|Run the prompt several times in each account and compare the average results|Account-level configuration is invisible in the prompt but present in every request. Comparing project instructions and settings is where an otherwise identical prompt diverges.|Attributing it to variance skips a systematic cause. Retyping tests a formatting theory, and averaging measures the difference without explaining it.
examples-fewshot|3|A team wants Claude to follow a specific reasoning method. They describe the method in detail, but outputs follow it loosely and skip steps under time pressure in longer inputs.|Show the method applied end to end on a real case rather than describing the steps|Describe the method in more detail so each step is unambiguous to the model|Ask Claude to confirm it will follow the method before it begins the task|Break the method into separate prompts, one for each step of the process|Procedures are followed more reliably when demonstrated than when described, because a worked case shows what each step produces rather than what it is called.|More description is more of what already underperformed. A confirmation is not a behaviour, and one prompt per step is heavier than a single demonstration.
task-decomposition|3|An associate asks Claude to review a document for five different concerns at once. The review covers all five but treats the most serious concern in a single sentence.|Run the serious concern as a dedicated review pass of its own|Ask for a longer review so each of the five concerns receives more attention|List the concerns in priority order so the most serious is addressed first|Ask Claude to weight its review toward the most serious of the five concerns|Combined reviews split attention roughly evenly regardless of stakes. A dedicated pass is what gives a serious concern the depth it warrants.|Length raises the floor for all five. Ordering and weighting instructions nudge allocation inside a single pass without changing that it is shared.
constraints-scope|3|A team tells Claude the output must be "suitable for external publication". The draft is polished but includes a forward-looking statement that the company's counsel would not approve.|Name the specific categories of statement not permitted|Ask for a more conservative draft that avoids making any claims about the future|Have counsel review each draft before it is published externally|Ask Claude what it thinks counsel would object to in the draft|A general suitability standard is not something the model can apply to your legal environment. Naming the prohibited categories converts it into a checkable constraint.|Blanket conservatism removes legitimate content. Counsel review is a necessary control but not a prompting fix, and asking the model to predict counsel is speculation.
document-grounding|3|An associate asks Claude to summarise customer feedback from an uploaded file. The summary reflects the written comments but ignores the numeric ratings in the same file.|Say which parts of the mixed file should be used|Ask for a longer summary so the ratings are more likely to be included in it|Split the file so the comments and the ratings are uploaded separately|Ask Claude whether it used the ratings after reading the summary it produced|Mixed-content files need their parts named. Prose is the salient content for a summarisation request, so the numeric data has to be brought into scope explicitly.|Length does not redirect to a different content type. Splitting the file breaks the link between rating and comment, and a follow-up question is a check rather than an instruction.
output-format|3|A team asks for a report with an executive summary. Claude writes one, but it summarises the report's structure rather than its findings.|Say the summary must state the conclusions and what they actually imply for readers|Ask for a longer executive summary so the findings have room to appear|Ask Claude to write the executive summary after the report is complete|Ask for the summary to be written for an executive audience specifically|Describing structure is the default reading of "summary" applied to a document. Naming conclusions and implications as the required content is what changes it.|Length expands the description. Writing it last does not change what a summary is taken to mean, and an audience label does not specify content.
iteration-refinement|3|An associate is happy with Claude's draft but their manager rejects it for reasons the associate cannot articulate beyond it not feeling right for the company.|Collect examples the manager considers right, and use those as the target|Ask the manager to be more specific about what is wrong with the draft|Ask Claude to rewrite the draft in several different styles for the manager to choose|Ask Claude to guess what the manager might be objecting to in the draft|Tacit standards are best captured by exemplars rather than descriptions. Collecting approved material turns an unarticulated preference into something a prompt can carry.|Pressing for articulation often fails precisely because the standard is tacit. Sampling styles and guessing both search blindly.
clear-instructions|3|A team asks Claude for a recommendation and gets a balanced discussion of options with no recommendation at the end.|Ask for a single recommendation that the trade-offs then support|Ask for the recommendation again and specify that it must be stated clearly|Ask for the discussion first and then request a recommendation separately|Ask Claude to pick an option at random if it cannot decide between them|Balanced analysis is the safe default. Asking for a decision, with the analysis in a supporting role, is what makes the model commit rather than survey.|A clarity instruction does not require commitment. A second request works but splits the task, and a random pick discards the judgement entirely.
context-and-role|3|An associate asks Claude to draft talking points for a difficult conversation, describing only what they want to say and not how the other person is likely to respond.|Describe the other person's likely position first|Ask for more talking points so a wider range of responses is covered|Ask Claude to predict how the conversation is likely to unfold in practice|Ask for the points to be written in a more persuasive style|Talking points for a difficult conversation are shaped by the resistance they meet. Supplying the other position is what makes them responsive rather than a monologue.|More points on one side is more monologue. Prediction without information is speculation, and persuasiveness assumes the objections are already known.
constraints-scope|3|A team asks Claude to avoid technical terms in a customer-facing document, but the product's own feature names are technical and must appear.|Exempt the product's own feature names from the restriction when you state it|Ask Claude to define the feature names when they appear in the document|Apply the restriction and add the feature names back in manually afterwards|Ask for a version with and without technical terms and merge the two|Blanket restrictions need their exceptions stated or the model applies them everywhere. Exempting proper product vocabulary is what keeps the document usable.|Definitions address comprehension but not the naming conflict. Manual reinsertion and merging both fix by hand what a clause would have prevented.
document-grounding|3|An associate asks Claude to identify action items from an uploaded transcript. It returns eight, two of which were suggestions someone raised and the group explicitly declined.|Ask for the items that were agreed, excluding rejected proposals|Ask for a shorter list so only the clearest action items are included|Ask Claude to review the transcript a second time for accuracy|Ask for the action items with the name of whoever proposed each one|A transcript records proposals and their fates in the same prose. Defining the inclusion criterion as agreement is what separates a decision from a suggestion.|A shorter list drops items by salience, not status. A second pass repeats the same criterion, and attribution does not encode acceptance.
task-decomposition|3|A team asks Claude to both summarise a long document and answer three specific questions about it in a single request. The summary is good and the answers are shallow.|Ask the three questions in their own separate request|Ask for a shorter summary so more of the response is available for the answers|Ask the three questions first and request the summary afterwards|Ask for the answers to be expanded in a follow-up request|Combining a broad task with specific ones splits the same budget between them. Separating gives the questions a full pass over the source instead of a remainder.|Rebalancing within one response still divides attention. Reordering shifts which task gets the fuller treatment, and an expansion pass elaborates a shallow answer.
examples-fewshot|3|An associate's examples all show Claude declining to answer when data is missing. Now it declines on cases where the data is present but formatted unusually.|Add examples showing unusual but valid formats being handled|Reduce the number of declining examples so the behaviour is less strongly reinforced|Instruct Claude to decline only when data is genuinely absent from the input|Ask Claude to explain why it declined so the false declines can be identified|The examples demonstrated a decline boundary that the model generalised too widely. Showing valid-but-odd inputs being handled is what redraws the boundary where you want it.|Removing examples weakens the behaviour without relocating its edge. An instruction competes with demonstration, and explanations diagnose after the fact.
