# d6-06 — governance: oversight, records, retention and proportionate control
accountability|6.3|2|A team wants to know what "human in the loop" means in practice for their reporting work.|A person reviews the output before anything is acted upon|A person is available to answer questions about the output|A person wrote the prompt that produced the output|A person is named as the owner of the process overall|The loop is the point at which a person's judgement can change what happens, which is the review before action.|Availability, prompt authorship and named ownership all describe people near the process rather than inside the decision.
confidentiality|6.2|2|An associate is about to paste a colleague's draft resignation letter into a conversation for editing.|Ask the colleague before using material about their employment|Proceed, since the associate was given the letter to help with|Proceed with the colleague's name removed from the letter|Proceed and delete the conversation once the editing is done|The letter is the colleague's private employment matter, and their permission is what makes using it appropriate.|Being handed a document is not consent to process it elsewhere, a resignation letter identifies its author by content, and deletion afterwards does not create the permission.
privacy-regulation|6.2|2|A team asks how long they should keep conversations that contain customer data.|Only as long as the purpose that justified holding it requires|Indefinitely, since the conversations may be useful later|Until the customer relationship comes to an end|For a fixed period applied to all conversations equally|Retention is bounded by the purpose that justified holding the data, which is what makes the period defensible.|Possible future usefulness is not a purpose, the relationship's end is unrelated to why the data was collected, and a uniform period ignores what each conversation was for.
acceptable-use|6.1|2|An associate wants Claude to help draft a policy on how their own team may use it.|A legitimate use, since the policy is the team's own decision|Not legitimate, since a tool should not shape the rules about itself|Legitimate only if a compliance team writes the first draft|Not legitimate, since writing policy requires legal training|Drafting assistance is ordinary work, and the team retains the decision about what the policy actually says.|Drafting is not deciding, a compliance first draft is a preference rather than a requirement, and policy drafting is not restricted to lawyers.
disclosure-transparency|6.3|2|A team's support assistant gives an answer it is not confident about and states it as fact.|Have it state plainly where the answer is uncertain|Have it decline to answer whenever its confidence is low|Have it add a general disclaimer to every answer it gives|Have it give the answer and route the user to a person|Telling the user where the answer is shaky lets them judge how far to rely on it, which is what the false confidence removed.|Refusing on low confidence loses useful partial answers, a blanket disclaimer carries no information about this answer, and routing to a person is heavier than the case needs.
bias-fairness|6.4|2|An associate asks where bias in a Claude-assisted process most often originates.|In the data and the criteria the process is built around|In the model's wording choices when it writes an answer|In the individual user's intentions when they prompt it|In the number of examples supplied within the prompt|A process inherits the skew in what it is given and what it is told to optimise, which is where most unfair outcomes begin.|Wording is a symptom, individual intent explains few systematic patterns, and example count affects quality rather than fairness.
data-sensitivity|6.2|2|A team asks whether anonymised data still needs handling controls of any kind.|Yes — re-identification and misuse are both still possible|No — anonymised data carries no meaningful risk at all|Yes — but only where the original data was regulated|No — provided the anonymisation was done carefully|Anonymisation lowers risk without eliminating it, since combinations of fields and downstream uses can still cause harm.|Zero risk overstates what anonymisation achieves, the original regulatory status does not bound the residual risk, and care in the method does not make re-identification impossible.
consequential-decisions|6.1|2|A landlord wants to use Claude to decide which tenancy applications to accept.|Not appropriate — a housing decision needs human judgement|Appropriate if the criteria are applied to every applicant|Appropriate if unsuccessful applicants are given reasons|Appropriate if the landlord reviews a sample of decisions|A tenancy decision materially affects someone's housing, which places it among the decisions a person must make.|Consistent criteria, stated reasons and sampled review all improve a process without putting a person into each decision.
ip-and-attribution|6.3|2|An associate wants to translate another organisation's published article and post it on their company blog.|Check the article's licence before translating and publishing it|Translate it, since a translation is a new piece of writing|Translate it and credit the original author underneath it|Translate it for internal use rather than for publication|Translation is a use of the original work, so what the licence permits determines whether it may be made and circulated.|A translation derives from the original, credit does not grant permission, and an internal audience answers a question that was not asked.
accountability|6.3|2|An associate is asked to keep evidence of how a Claude-assisted report was checked.|Note what was verified, by whom, and against what source|Note that the report was checked before it was issued|Save the conversation the report was generated from|Note the date on which the report was finally approved|Evidence of a check has to say what was tested and against what, since that is what another person would need to repeat it.|A bare assertion of checking is not evidence, the generating conversation shows production rather than verification, and a date records timing only.
acceptable-use|6.1|2|An associate asks Claude for help writing a complaint about a colleague to human resources.|A legitimate use, since it is the associate's own complaint|Not legitimate, since it concerns a named colleague|Legitimate only if the colleague is told it was assisted|Not legitimate, since HR matters should not be assisted|Help with writing your own account of a workplace matter is ordinary drafting assistance.|Naming someone in your own complaint is unavoidable, disclosure to the subject is not required for a draft, and HR processes are not off-limits to drafting help.
confidentiality|6.2|2|A team asks whether they may discuss an unannounced product with Claude.|Follow whatever their organisation's rules say about it|Yes, since the conversation is not a public disclosure|No, since unannounced products can never be discussed|Yes, provided the product's own name is not mentioned|Whether internal confidential material may go into a tool is set by the organisation's policy on that tool.|Non-publication is not the test, a blanket prohibition ignores that many organisations permit it, and omitting the name leaves the substance.
privacy-regulation|6.2|2|An associate receives a customer email containing personal details and wants help drafting a reply.|Include only the details the reply itself actually needs|Include the whole email so the context is complete|Include the whole email and then delete it afterwards|Include none of the email and describe it in general terms|Using the minimum personal data needed for the task is what keeps the processing proportionate to the reply being written.|Full context includes details the reply does not use, deletion afterwards does not reduce what was processed, and describing everything second-hand loses accuracy for no privacy gain.
