# d7-07 — troubleshooting: ambiguity, provenance and maintenance decisions
diagnosing-poor-output|7.1|2|An associate gets a list when they wanted prose, and their prompt did not say which.|State in the prompt what form the answer should take|Ask for the list to be converted into prose afterwards|Accept the list, since the content is all there|Provide an example of prose from a previous answer|Output form is chosen by the model when the prompt is silent, so saying which form is wanted removes the choice.|Converting afterwards is an extra step every time, accepting the list ignores that form matters to the reader, and an old example is indirect where a direct statement works.
context-problems|7.1|2|An associate asks about "last quarter" and the answer covers the wrong three months.|Give the actual dates rather than the relative period|Ask the model which quarter it actually interpreted|Ask the question again using the same wording|Add the current date to the top of the prompt|A relative period depends on a reference point the model does not reliably share, and explicit dates remove that dependency.|Asking what it assumed diagnoses without fixing, repeating the wording repeats the ambiguity, and today's date still leaves the quarter boundary to interpretation.
efficiency-tuning|7.3|2|A team pastes the same reference table into every one of a hundred prompts.|Put the table in a Project the prompts run against|Paste a shorter version of the table each time|Paste the table once at the start of each conversation|Ask the model to memorise the table for later use|Material used by every prompt belongs in the Project, where it is available without being resupplied each time.|A shorter table loses rows, once per conversation is still a hundred pastes across a hundred conversations, and memorisation across conversations does not happen.
prompt-repair|7.1|2|A prompt describes a task in three paragraphs and the model does only the first part.|Break the task down into explicitly numbered steps|Repeat the later parts at the end of the prompt|Write the three paragraphs in a more forceful tone|Send the three paragraphs as three separate prompts|Multi-part tasks buried in prose lose their later parts, and numbering makes each one a visible requirement.|Repetition lengthens the prompt, tone does not create structure, and three prompts lose the connection between the parts.
refusals-and-limits|7.2|2|A model states it cannot browse the internet and the associate needs current figures.|Provide the current figures inside the prompt itself|Ask the model for its best guess at the figures|Ask the model to try browsing anyway just in case|Use older figures, since current ones are unavailable|A stated capability limit is resolved by supplying what the tool cannot fetch, which keeps the analysis current.|A guess at figures is fabrication, asking it to try anyway ignores a clear statement, and old figures answer a different question.
consistency-issues|7.2|2|An associate wants every answer from a Project to end with the same three-line footer.|Put the footer text in the Project's instructions|Add the footer by hand to each answer produced|Ask for the footer at the end of every single prompt|Ask the model to remember the footer for next time|A requirement that holds for every answer belongs in the instructions, which is where it applies without being repeated.|Manual addition repeats forever, asking in each prompt is the repetition being avoided, and memory does not carry across conversations.
diagnosing-poor-output|7.1|2|An answer misreads a term that means something specific in the associate's industry.|Define the term where it is used in the prompt|Avoid the term and describe the concept instead|Ask the model what it understood the term to mean|Add the industry name at the start of the prompt|A term with a specialised meaning needs that meaning supplied, since the general reading is otherwise the reasonable one.|Avoiding the term loses precision, asking what it understood diagnoses without fixing, and naming the industry is an indirect hint.
context-problems|7.1|2|An associate uploads a scanned document and the answers reference text that is not in it.|Check whether the scan's text was actually readable|Ask the model to read the document more carefully|Upload the same scan a second time to be sure|Ask the model to describe what it can see in it|Invented references from a scan usually mean the text was never extracted, and checking that is what identifies the cause.|A careful re-read cannot recover text that is not there, re-uploading repeats the same extraction, and a description is another output rather than a check.
efficiency-tuning|7.3|3|A team's daily report takes four prompts and they want it down to one.|Combine the steps that draw on the same material|Combine all four regardless of what they each use|Keep four, since each step has a single purpose|Automate the four prompts to run one after another|Steps that draw on the same material can share one pass, while steps that do not would only compete inside a combined prompt.|Combining everything makes unrelated material compete, keeping four accepts the cost without testing it, and automating four runs does not reduce them.
prompt-repair|7.1|3|A prompt asking for "the top three risks" returns three risks that are all the same kind.|Ask for the risks to come from different categories|Ask for five risks and select three from those|Ask for the top three risks rather more specifically|Run the prompt twice and merge the two lists together|"Top three" ranks without requiring spread, so asking for coverage across categories is what produces a varied list.|Asking for more and selecting shifts the work to the reader, restating the same phrase changes nothing, and merging two similar lists produces a longer similar list.
consistency-issues|7.2|3|A team's outputs are consistent for one associate and vary for everyone else on the team.|Look at what that one associate does differently|Have that associate write the prompt for everyone|Add more constraints to the prompt for the others|Accept it, since individual style always differs|One person getting stable results means something in their approach is working, and finding out what is the fastest route to spreading it.|Having one person write prompts does not transfer the practice, more constraints guess at the difference, and accepting it discards a working example.
refusals-and-limits|7.2|3|A model gives an answer with a caveat and the associate strips it out before sending.|Verify the point, and keep the caveat until it is|Strip it, since caveats undermine the reader's confidence|Strip it and verify the point some time afterwards|Replace it with a general disclaimer on the document|A caveat marks where an answer is uncertain, so it comes out when the uncertainty is resolved rather than when it is inconvenient.|Reader confidence is not worth a false impression, verifying afterwards sends an unqualified claim first, and a general disclaimer does not locate the specific issue.
diagnosing-poor-output|7.1|3|A prompt gets a good answer that ignores the most recent of three attached files.|Check whether the third file was actually attached|Ask the model to include the third file's content|Attach the third file on its own in a new prompt|Reorder the files so the newest one comes first|An entirely ignored file often was not read at all, so confirming it arrived comes before any change to the prompt.|Asking for its content assumes it is available, a separate prompt works around the question, and reordering guesses at attention when the cause may be absence.
