# d3-02 — selection judgement: tiers, surfaces, features, scaling
capability-matching|3.3|3|A team needs Claude to draft responses to routine policy questions where the answers are already documented and rarely change.|A fast tier, since the answers are documented and the task is retrieval and rephrasing|A capable tier, because policy questions carry compliance risk and a wrong answer could expose the organisation to real regulatory consequences|Whichever tier the team already pays for on other workloads|A mid tier, since policy work sits between routine drafting and genuine analysis|Documented, stable answers make this a retrieval and rephrasing task, which the fast tier handles. Compliance risk is managed by the review step, not by the model tier.|Compliance framing argues for review rather than capability. Convenience is not a criterion, and placing the task intuitively on a scale is not measurement.
cost-latency|3.3|3|An associate discovers their prompt sends the same 12-page style guide with every one of 400 daily requests.|Move the style guide into persistent project configuration so it is not resent|Shorten the style guide to its most important pages so fewer tokens go each time|Accept the cost, since the style guide is genuinely needed for every single request and removing it would degrade the consistency of the output|Batch the requests together so fewer copies of the guide are sent|Stable context reused across every request belongs in configuration rather than in each prompt. That removes the duplication instead of merely shrinking it.|Trimming loses guidance and only reduces the waste. Accepting it pays repeatedly for the same tokens, and batching changes the request shape without removing the repetition.
surface-selection|3.1|3|A non-technical team lead wants a colleague to be able to ask questions of a policy library that is updated monthly.|A Project holding the library, with the documents refreshed when they change|An API integration that fetches the current documents on each question asked|A monthly email containing the updated documents for people to attach themselves|A single long conversation that people return to each time|A Project gives non-technical users persistent access to a curated document set, and monthly refresh is ordinary maintenance rather than engineering.|An integration is disproportionate for a non-technical monthly cadence. Emailing documents pushes the work back to users, and a long conversation is not a library.
feature-fit|3.1|3|A team wants Claude to produce a one-page visual summary that stakeholders can view in a browser without any software being installed.|Ask for an Artifact so the summary renders directly and can be shared as-is|Ask for a description of the visual so a designer can build it afterwards|Ask for the summary as formatted text that stakeholders read in the conversation|Ask for slides that stakeholders can open in their usual software|A browser-viewable, shareable rendered output is exactly what Artifacts produce, and the requirement rules out anything needing installation.|A description defers the deliverable to someone else. Text in a conversation is not a visual summary, and slides require software to open.
scaling-decisions|3.3|4|A workflow performs well on the 200 cases the team has tried. Extending it to a new department would add case types nobody has tested.|Test the new department's case types before extending, since they are unlike the current ones|Extend, since 200 successful cases is a substantial track record for this workflow|Extend to the new department and monitor closely for problems during the first month|Extend to the new department but keep the current model tier|Two hundred cases of one kind say nothing about a different kind. Testing the new case types is what makes the extension a decision rather than a hope.|Track record on unlike cases is not evidence. Monitoring finds failures by shipping them, and holding the tier addresses a variable that is not the risk.
model-tiers|3.2|3|An associate wants to know whether the difference between tiers matters for summarising short meeting notes into three bullet points.|Test it, since the difference is likely small on a task this constrained|Assume it matters, since a stronger model produces better writing on any task|Assume it does not matter, since summarisation is a basic capability for every tier|Use the strongest tier available so capability is never the limit|Short, tightly constrained tasks are where tiers converge, so the question is empirical and cheap to settle. Testing beats assuming in either direction.|Both assumptions substitute intuition for a measurement that takes minutes. Defaulting to the top tier pays for a difference nobody has demonstrated.
projects-vs-chat|3.1|3|A team's Project instructions have grown to two pages as people added rules over six months. Recent additions seem to have little effect.|Consolidate the instructions around the rules that matter, since accretion dilutes them|Add the newest rules again at the end so they carry more weight in the ordering|Split the instructions across two Projects so each carries a shorter set of rules|Delete the oldest rules on the basis that they are least relevant|Instructions compete for attention, and an accreted two-page set dilutes every rule in it. Consolidating around what matters restores the leverage each one has.|Repetition and reordering redistribute a bloated set. Splitting fragments the workflow, and deleting by age discards rules that may still matter.
capability-matching|3.3|3|A task involves reading a contract and answering questions that require holding several clauses in mind at once and reasoning about how they interact.|A capable tier, since reasoning across interacting clauses is where tiers genuinely differ|A fast tier, since contract text is well represented in training data|A fast tier with the relevant clauses extracted and supplied separately|Any tier at all, provided every output is carefully reviewed|Multi-clause interaction is the reasoning-heavy end of document work, and that is where capability differences show up most clearly.|Familiarity with contract language is not the same as reasoning over a specific one. Pre-extraction does the hard part for the model, and review catches errors rather than preventing them.
surface-selection|3.1|3|An associate needs to make the same twenty-step edit to sixty files in a code repository and verify nothing broke.|Claude Code, since it can act on the repository and run the verification itself|A Project containing all sixty files uploaded as knowledge for reference|Sixty separate conversations, one per file, with the edit described each time|A single conversation with all sixty files pasted into it at once|Bulk edits with verification need filesystem access and the ability to run checks. That is the agentic coding surface rather than a chat context.|Uploaded knowledge is read-only. Sixty conversations is unmanageable, and pasting sixty files exceeds what a conversation can usefully hold.
cost-latency|3.3|3|A team is deciding whether to enable extended thinking on a high-volume classification task that is currently accurate and fast.|Leave it off, since extended thinking adds cost and latency without helping a settled task|Enable it, since more reasoning improves accuracy on any classification problem|Enable it only for the items the model is least confident about classifying|Enable it during business hours when response quality matters most|Extended reasoning earns its cost on hard, open-ended problems. Applying it to a task that is already accurate spends latency and money for no gain.|Assuming reasoning always helps ignores the cost side. Confidence-based routing relies on an unreliable signal, and time-of-day has no bearing on task difficulty.
