# d5-04 — configuration: access, structure and knowledge decisions, ladder set
projects-setup|2|A team is setting up their first Project and asks what they should put in it.|The material their questions will actually draw on|Everything the department has produced this year|The documents that are hardest to find elsewhere|Whatever the team already has in digital form|Project knowledge earns its place by being used, so the questions people will ask are what determine what belongs.|Volume, findability and convenience all describe what is available rather than what the answers actually need.
custom-instructions|2|An associate writes a Project instruction that simply says "do not be vague".|Say what the answer should contain instead of that|Add emphasis so the instruction is taken seriously|Repeat the same instruction at the end as well|Add examples of the vague answers to be avoided|A prohibition leaves the alternative unspecified, and naming what a good answer includes gives the instruction something to aim at.|Emphasis and repetition restate the same negative, and examples of what to avoid still do not say what to produce.
knowledge-hygiene|2|A team adds documents to a Project whenever anyone happens to think of one.|Agree what belongs before anyone adds anything|Keep adding, since more material means more coverage|Have one person approve every document that is added|Review the Project once a year and prune it then|Deciding what the Project is for is what makes each addition a judgement rather than an accumulation.|Unbounded addition is the problem, an approver without a standard is arbitrary, and an annual prune lets a year of bloat build up first.
sharing-collaboration|2|An associate wants a colleague to use their Project without changing how it is set up.|Share it at a level that allows use but not editing|Share it fully and ask the colleague not to edit it|Send the colleague their own copy of the Project|Run the colleague's questions on their behalf instead|Access levels are what enforce the distinction between using and configuring, rather than relying on a request being honoured.|A request is not a control, a copy diverges immediately, and running questions for them makes you the bottleneck.
context-limits|2|An associate asks why a Project can hold more material than a single conversation.|It retrieves the relevant part rather than reading it all|It compresses the documents into a much smaller form|It has a larger conversation window available to it|It remembers the documents between conversations|A Project selects what each question needs from its knowledge, which is what lets the total exceed what one conversation could hold.|Compression, a bigger window and memory all describe mechanisms that are not how Project retrieval actually works.
organisation|2|A team's Projects are each named after the person who originally created them.|Rename them after the material each one holds|Keep the names and maintain a list of the owners|Rename them after the date each one was created|Keep the names, since the creator knows it best|A name should say what a Project is for, since that is what someone looking for it will be searching by.|A separate owner list is one more thing to maintain, dates are no more descriptive than names, and creator knowledge does not help anyone else.
project-knowledge|2|A team adds a document to a Project and the answers do not reflect it at all.|Check whether the document was readable when added|Add the document a second time to reinforce it|Ask questions that mention the document by name|Add an instruction telling the model to use it|A document that has no effect at all usually did not get read, and confirming that comes before changing how questions are asked.|Re-adding repeats the same processing, naming it in questions works around the cause, and an instruction cannot retrieve unreadable text.
custom-instructions|2|A team asks whether Project instructions apply to every conversation inside it.|Yes — that is what makes them different from a prompt|No — they apply only to conversations started afterwards|Yes — but only when the conversation mentions them|No — they apply only when the model judges them relevant|Instructions are a standing setting on the Project, which is why a rule stated once holds without ever being repeated.|A start-date rule, a mention trigger and a relevance judgement all describe conditions that simply do not apply.
projects-setup|2|An associate is deciding whether to make one broad Project or three narrow ones.|Narrow, if the three bodies of material are unrelated|Broad, since one Project is simpler to maintain|Broad, since a question might span all three areas|Narrow, since smaller Projects are always faster|A Project works by narrowing what an answer draws on, and unrelated material in one place removes exactly that benefit.|Maintenance convenience and rare cross-area questions both cost precision on every ordinary question, and speed is not the reason.
knowledge-hygiene|2|A team's Project holds a document whose author and date nobody can establish.|Verify it or remove it, since unattributed guidance is risky|Keep it, since the content still appears to be correct|Keep it and mark it as being of unknown origin|Keep it but stop citing it in any of the answers|A document nobody can vouch for may be wrong or superseded, and answers grounded in it inherit that uncertainty.|Apparent correctness is not verification, a marking still leaves it shaping answers, and suppressing citations only hides its influence.
sharing-collaboration|2|A team wants two different people to be able to change a Project's configuration.|Agree how changes are made before granting both access|Grant both access and let them coordinate informally|Grant one access and have the other request changes|Grant both access and keep a log of what changed|Two editors of one shared setting need an agreed process, since that is what stops each of them surprising the other.|Informal coordination is what fails, a single editor with a request queue is a bottleneck, and a log records conflicts after they happen.
context-limits|2|An associate's Project holds a 400-page manual and questions only concern one chapter.|Add just the chapter rather than the whole manual|Add the manual, since the chapter is inside it|Add the manual and instruct it to use that chapter|Add both the chapter and the full manual for safety|Project knowledge should hold what answers actually use, and the remaining chapters only compete with the one that matters.|Including the whole manual is the bloat itself, an instruction does not remove the other chapters, and adding both duplicates the content.
organisation|2|A team has Projects for finished work sitting alongside Projects for live work.|Separate them so live work is not searched with old work|Keep them together, since old work is still a reference|Rename the old Projects so their status is obvious|Delete the finished Projects to keep the list short|Finished and live work answer different questions, and keeping them apart is what stops old material appearing in current answers.|Reference value does not justify mixing, a name change does not stop retrieval, and deleting loses material that may still be needed.
project-knowledge|3|A team's Project holds a document whose most important content sits in its footnotes.|Check whether the footnotes survived the upload|Add an instruction to pay attention to footnotes|Ask questions that mention the footnotes explicitly|Move the footnote content into the main text first|Footnotes are frequently lost or reordered when a document is processed, so confirming they are actually present comes first.|Instructions and explicit questions cannot retrieve text that is not there, and rewriting the document is work that may prove unnecessary.
custom-instructions|3|A team's Project instructions run to three pages and recent additions seem ignored.|Cut them to the rules that matter for the work|Move the recent additions to the top of the list|Number the rules so each one is clearly separated|Split the rules across two Projects used in turn|Long instruction lists dilute one another, so deciding which rules genuinely matter is what makes the remainder take effect.|Reordering changes which rules get lost, numbering changes presentation, and splitting means neither Project has the full set.
knowledge-hygiene|3|A team's Project answers are good and nobody has checked which documents produce them.|Find out which documents the answers actually draw on|Leave it alone, since the answers are already good|Remove documents one at a time and watch the answers|Add more documents so the coverage is broader still|Knowing which documents carry the answers is what makes future curation possible rather than guesswork.|Good answers today do not survive uncontrolled growth, blind removal is a slow and risky experiment, and adding more compounds the unknown.
sharing-collaboration|3|A colleague reports a Project gives them different answers than it gives its owner.|Compare the two questions before assuming anything|Assume the Project was changed between the two runs|Have the owner ask all of the questions from now on|Add an instruction to make answers more consistent|Different wording is the most common cause of different answers from the same Project, so the questions are what to check first.|An edit is possible but less likely, routing through the owner is a bottleneck, and a consistency instruction treats an unconfirmed cause.
projects-setup|3|An associate is given forty documents and asked to set up a Project from them.|Ask what questions the Project needs to answer|Add all forty and remove any that prove unhelpful|Add the ten most recent and expand from there|Add them all, since the request was to use them|The questions determine which of the forty earn a place, and asking is much faster than discovering it by trial and error.|Adding everything first is the bloat that then has to be undone, recency is a proxy for relevance, and the folder is not the specification.
context-limits|3|A team's Project answers well on single documents and poorly when combining several.|Check whether the combining question names both sources|Add an instruction to combine information across documents|Merge the related documents into one before uploading|Accept it, since combining is inherently harder to do|Retrieval brings back passages, and a question that points at both sources is what gets both of them into the same answer.|An instruction does not change what is retrieved, merging documents is a heavy fix applied before diagnosis, and accepting it forgoes an easy improvement.
organisation|3|A team's Projects are all well named and there are now thirty of them.|Group them so the right one can be found quickly|Rename them again using a stricter convention|Merge some of them to reduce the total number|Keep a separate index listing all thirty Projects|At thirty, naming alone stops being enough, and structure is what restores findability without changing the Projects themselves.|A stricter convention does not help browsing, merging trades findability for precision, and an external index is one more thing to maintain.
project-knowledge|3|A team's Project mixes the organisation's own policy with general background material.|Say in the instructions which source should govern|Remove the general background from the Project|Ask questions that specify which source to use|Accept it, since both are relevant to the questions|Two sources of guidance need a stated precedence, and the instruction is what tells the model which one wins where they differ.|Removing the background loses useful context, per-question specification depends on the asker, and accepting it leaves the mixing in place.
custom-instructions|3|An associate's Project instruction works well and they want to know if it can be reused.|Reuse the rule, not the parts specific to this Project|Reuse it exactly, since it works well as written|Do not reuse it, since it was written for this Project|Reuse it and remove anything that causes a problem|An instruction usually mixes a general principle with details of one Project, and separating them is what makes it portable.|Exact reuse carries the specifics, refusing all reuse discards a good rule, and removing problems afterwards fixes them one failure at a time.
knowledge-hygiene|3|A team's Project contains three uploads of what looks like the same document.|Check whether they differ before removing any of them|Keep the most recent and remove the other two|Keep all three, since duplication does no real harm|Remove all three and upload a single fresh copy|Three uploads may well be three versions, and knowing whether they differ is what makes the removal safe.|Recency assumes they are versions of one thing, duplication does dilute retrieval, and re-uploading assumes you already know which is current.
sharing-collaboration|3|A team shares a Project with a contractor for a three-month engagement.|Plan how the access ends before the engagement begins|Grant access and remove it when the work finishes|Grant access and review it at the end of the year|Grant access to a separate copy of the Project|Time-limited access is easiest to get right when the ending is decided at the start rather than remembered later.|Removing it afterwards depends on someone remembering, an annual review leaves months of excess access, and a copy diverges from the original.
projects-setup|3|An associate is setting up a Project for a process that changes substantially next month.|Wait, or build it so the changed parts are easy to swap|Build it now on the current process and rebuild later|Build it now, since the process may not actually change|Build it on the new process before it takes effect|A known imminent change makes it worth either delaying or isolating the parts that will move, rather than simply building twice.|Building and rebuilding pays the cost twice, doubting the change ignores what is known, and building on a future process leaves it wrong today.
context-limits|3|A team's Project performs well on the first question in a session and worse on later ones.|Start a fresh conversation when the thread has drifted|Ask all of the questions in a single long conversation|Ask the model to reread the Project's documents|Add an instruction to treat each question separately|Later questions carry the accumulated conversation, which competes with retrieval, and a fresh conversation removes that competition.|One long conversation is the cause, rereading is not something it can do on request, and an instruction does not clear what is already present.
organisation|3|An associate has fourteen Projects and cannot remember which holds a particular document.|Record what each Project holds where they can search it|Open each Project in turn until the document appears|Add the document to whichever Project they are in now|Merge the fourteen Projects into a smaller number|A findable record of contents is what makes a growing set of Projects navigable without opening each one in turn.|Searching by hand repeats the cost every time, re-adding creates a duplicate, and merging trades precision for findability.
project-knowledge|4|A Project holds two documents where one supersedes the other only in part.|Record which parts are superseded and by what|Remove the older document, since it is superseded|Keep both, since the older one is partly current|Merge the two documents into a single current one|Partial supersession means neither document is wholly right or wholly wrong, so the boundary has to be written down somewhere.|Removing it loses the parts still in force, keeping both leaves the conflict unresolved, and merging is a rewrite that may introduce errors.
custom-instructions|4|A team's Project instructions and one of its documents give conflicting guidance.|Decide which is right, then fix the one that is wrong|State in the instructions that they take precedence|Remove the document, since instructions should govern|Leave both, since the model will resolve the conflict|A conflict means one of them is out of date or wrong, and precedence rules manage the symptom rather than the underlying error.|Declaring precedence keeps incorrect guidance in the Project, removing the document assumes the instructions are right, and leaving it delegates a factual question.
knowledge-hygiene|4|A Project's knowledge is accurate and written for readers with more expertise than its users.|Keep the documents and set the answer's level in instructions|Rewrite the documents for the actual audience|Accept it, since the knowledge itself is accurate|Add simpler documents alongside the technical ones|The knowledge is right and the register is wrong, and register is exactly what instructions control without touching the source material.|Rewriting authoritative documents is expensive and risks new errors, accepting it leaves users unserved, and parallel simple documents will diverge.
sharing-collaboration|4|A Project is shared widely and someone asks whether its answers can be relied on externally.|Say what the answers are grounded in and what they are not|Say yes, since the Project's documents are authoritative|Say no, since generated answers should not be relied upon|Say yes, provided the answer is checked before it is used|Reliability depends on whether the question falls within the Project's material, and describing that boundary is what lets a reader judge.|A blanket yes ignores out-of-scope questions, a blanket no discards a genuinely grounded resource, and a checking condition restates the question.
projects-setup|4|An associate must decide whether standing guidance belongs in instructions or in knowledge.|Instructions for how to answer, knowledge for what is true|Instructions, since guidance should always be applied|Knowledge, since guidance is a document like any other|Both, so the guidance is available in either place|Instructions shape every answer and knowledge is retrieved when relevant, and the guidance's role is what determines which it needs.|Neither blanket rule considers what the guidance does, and putting it in both makes it compete with itself.
context-limits|4|A team must choose between one large Project and several focused ones for related material.|Focused, unless questions routinely span the whole body|Large, since one Project avoids choosing between them|Focused, since smaller Projects are always more precise|Large, since related material belongs together anyway|Splitting improves precision and costs cross-cutting questions, so how often questions actually span the material is what decides.|Avoiding the choice pays for it on every question, "always more precise" ignores the cross-cutting case, and relatedness is not the test.
organisation|4|A team's Projects are all owned by people who have since changed roles.|Reassign ownership to people doing the work now|Leave ownership as it is, since the Projects still work|Remove the owners and treat them as team-owned|Ask the former owners to keep maintaining them|Ownership only functions when the owner is close enough to the work to notice what needs changing and when.|Working today does not survive neglect, collective ownership diffuses it, and asking people to maintain work they have left is unrealistic.
project-knowledge|4|A team's Project cites a document accurately and that document itself contains an error.|Fix the document, since the citation is doing its job|Add an instruction to be careful with that document|Remove the document so the error stops appearing|Note the error in the Project's instructions instead|The retrieval and the citation are both working correctly, and the fault is in the source, which is where the fix belongs.|An instruction manages a symptom, removing it loses the rest of the document, and a note in instructions is a workaround for a correctable error.
custom-instructions|4|A Project's instructions were tuned for one model and the team has changed model.|Retest the instructions, since tuning is model-specific|Keep them, since the instructions describe what is wanted|Remove them and start again from nothing at all|Add more instructions to compensate for the change|Instructions shaped against one model's behaviour may be unnecessary or actively counterproductive against another one.|Describing what is wanted is not the same as working, starting over discards useful rules, and adding more compounds an untested set.
knowledge-hygiene|4|A team wants to shrink their Project and fear removing something that turns out to matter.|Remove in stages and keep what was removed recoverable|Remove nothing, since the risk is not worth taking|Remove everything unused and simply accept the risk|Copy the Project first and prune only the copy|Staged, reversible removal lets the effect of each cut be observed while keeping recovery cheap if a cut turns out wrong.|Refusing to prune leaves the bloat, removing everything at once makes the effect unattributable, and a pruned copy leaves the original unimproved.
sharing-collaboration|4|Two departments share a Project and each needs its answers in a different format.|Two Projects, since format is a per-department setting|One Project with instructions covering both formats|One Project, with each person stating their own format|One Project in a format that suits both departments|A format requirement that differs by audience is exactly what a Project's instructions cannot express conditionally.|Dual-format instructions fire on both, per-question statement depends on the asker, and a compromise format serves neither department well.
projects-setup|4|A team wants their Project to refuse questions outside the scope of its documents.|Instruct it to say when a question falls outside them|Instruct it to refuse anything not in the documents|Remove the model's general knowledge from the Project|Accept that some out-of-scope answers will be given|Flagging the boundary keeps a useful answer available while telling the reader it is not grounded in the Project's own material.|A hard refusal loses genuinely helpful general answers, general knowledge cannot be removed, and accepting silent out-of-scope answers is the problem.
context-limits|4|A Project answers well until several people use it at once in long sessions.|Check whether the sessions rather than the Project are the issue|Reduce the Project's knowledge in order to speed it up|Limit how many people may use it at any one time|Accept it, since heavy use will always be slower|Long individual sessions carry accumulated context that competes with retrieval, which is a per-session problem rather than a Project one.|Trimming knowledge treats an unconfirmed cause, limiting users restricts legitimate use, and accepting it skips the diagnosis entirely.
