# d5-02 — configuration judgement, knowledge curation, collaboration
project-knowledge|5.1|3|A team's Project holds meeting minutes going back two years, and questions are almost always about the last quarter.|Keep the recent minutes and archive the rest elsewhere|Keep everything, since an older meeting could occasionally be relevant and having the full history available means those questions can still be answered when they arise|Add an instruction to prefer recent minutes|Reorganise the minutes by topic rather than by date so that the relevant material is easier to locate|Curating to the material questions actually use keeps answers precise. Two years of unused minutes compete with the quarter that matters.|Keeping everything for rare cases dilutes the common ones. A preference instruction relies on correct application, and reorganising does not reduce the volume.
custom-instructions|5.3|3|An associate's project instruction tells the model to always ask a clarifying question before answering, and colleagues find it slow.|Scope the clarifying question to cases where the request is genuinely ambiguous|Remove the instruction so that answers come back immediately|Keep the instruction exactly as it is|Ask colleagues to provide more detail in their initial requests|An unconditional clarification rule fires on requests that need no clarification. Scoping it to ambiguity keeps the benefit without the friction.|Removing it loses the benefit on genuinely ambiguous requests. Keeping it ignores the complaint, and asking users to pre-empt it shifts the burden.
knowledge-hygiene|5.4|3|A team wants to know whether a document should stay in their Project, and it has not been referenced in any answer for four months.|Remove it, and restore it if a question later shows it was needed|Keep it, since four months without a reference does not mean it will never be relevant to a question somebody asks at some point in the future|Keep it in place but mark it as being low priority|Ask the team whether anyone expects to need it, and keep it if any of them says that they might do so at some stage in their work|Unused knowledge costs precision on every question. Removing with the option to restore makes curation reversible and low-risk.|Keeping against hypothetical need is how knowledge bases bloat. Priority marking does not reduce the material, and canvassing for maybes finds a reason to keep everything.
sharing-collaboration|5.4|3|A team shares a Project with a partner organisation and wants to be sure nothing confidential is exposed.|Review what the Project holds against what the partner may see, before sharing|Add an instruction telling the model not to disclose confidential information to external users who are accessing the Project through the sharing arrangement|Share it and monitor the questions that get asked|Ask the partner to agree not to ask questions that would require confidential information to be included in the answers they receive from the Project|Sharing exposes the Project's contents to its audience. Auditing what it holds against what the audience may see is the control that does not depend on runtime behaviour.|Output instructions rely on correct classification every time. Monitoring detects after disclosure, and a partner agreement does not restrict what the system can produce.
organisation|5.4|3|An associate has Projects that are each used by one person and Projects used by the whole team, with no way to tell them apart.|Adopt a convention that distinguishes shared Projects from personal ones|Ask people to check with the team before changing any Project in case it turns out to be one that other people are also relying on for their work|Make every one of the Projects a shared Project|Keep a list recording which Projects are shared and which are personal|The distinction matters for how changes are made, so it needs to be visible at the point of use. A naming convention carries it.|Pre-change checks depend on remembering. Making everything shared removes personal space, and an external list is another artefact to maintain.
projects-setup|5.1|3|A team is configuring a Project and wants the model to refuse questions outside its scope.|State the scope and instruct it to decline and say why when asked outside it|Assume the model will recognise when a question falls outside the Project's purpose based on the documents that have been uploaded to it|List out the topics that it should refuse to answer|Add an instruction telling the model to be cautious about answering questions that seem to fall outside what the Project was designed to handle|Refusal behaviour needs the boundary stated and the response defined. Saying why the question is out of scope is what makes the refusal useful.|Assuming recognition leaves the boundary implicit. An exclusion list cannot be exhaustive, and vague caution produces hedged answers rather than clear refusals.
context-limits|5.4|3|A team's Project answers have degraded since they doubled the number of documents, and all the documents are relevant.|Check whether the questions need all of them, or split into focused Projects|Accept the degradation as the cost of having comprehensive knowledge available within a single Project that covers the whole of the team's subject area|Move to a model with a larger context window|Ask users to be more specific in their questions so that the relevant documents are easier to identify within the larger body of material|Relevance to the subject is not the same as relevance to each question. Splitting into focused Projects restores precision where broad coverage was diluting it.|Accepting degradation forgoes a fixable problem. A larger window accommodates rather than resolves, and user specificity works around the structure.
project-knowledge|5.1|3|An associate uploads a document to a Project and answers do not appear to reflect it at all.|Check the document uploaded and processed correctly before changing anything else|Rewrite the questions so that they refer more directly to the material contained in the document that has recently been added to the Project|Upload the document again in case it failed|Add an instruction telling the model to consult the newly uploaded document when answering questions that relate to the topics it covers|When new knowledge has no effect, the first question is whether it is actually present and readable. That is checkable before any other change.|Rewording, re-uploading and instructing all assume the document is there and usable, which is the assumption to test first.
custom-instructions|5.3|3|A team's project instructions include a rule that was added to fix a problem that no longer occurs.|Remove it, since standing instructions apply to everything and cost attention|Keep it in case the problem recurs, since removing it would mean the issue could come back|Keep it but note that it may be obsolete|Move it to the end of the instructions so that it has less influence|Every instruction consumes attention that other instructions need. A rule addressing a resolved problem is a permanent cost for no benefit.|Retaining against recurrence pays indefinitely. A note does not reduce the cost, and repositioning keeps it in effect.
knowledge-hygiene|5.4|3|A team's Project knowledge is accurate but written for an audience with more expertise than the people now asking questions.|Add material pitched at the current audience, or instruct the model to translate|Keep the material as it is, since it is accurate and the model can be relied upon to explain technical content in accessible terms when it is asked to do so|Ask users to look up terms they do not understand|Replace the material with simpler versions so that everything in the Project is pitched at the level of the people who are currently using it|A mismatch between source register and audience is addressed by adding accessible material or instructing translation, both of which preserve the accurate source.|Assuming automatic translation without instruction is unreliable. Asking users to look things up shifts the burden, and replacing accurate material risks losing precision.
