# d3-09 — objective 3.4: context limitations and memory (when to restart, summarize, persist).
# This objective had ZERO coverage in the bank before this file.
context-window|3.4|2|An associate has worked in one conversation all morning and answers now contradict decisions made earlier in it. What should they do?|Start a fresh conversation and restate the decisions|Ask the model to re-read the earlier messages|Point out each contradiction as it arises|Continue, since the thread still holds the full history|Only a limited amount of a conversation stays in view, so restating the settled points in a fresh thread is what puts them back within reach.|The model cannot re-read what has fallen out of view, correcting contradictions treats symptoms, and the thread's length is the cause rather than the cure.
context-window|3.4|2|A team asks why a very long conversation begins losing detail from its early messages. What is the correct explanation?|Only a limited amount of the conversation is in view at once|Older messages are deleted to save storage space|Earlier messages are summarised automatically as a thread grows|The model keeps whatever the user marked as important|A conversation is processed within a finite window, so the earliest content is what falls out of reach as it grows.|Nothing is deleted for storage, automatic summarisation is not what happens, and there is no marking that pins content in place.
context-window|3.4|2|An associate is about to paste a 200-page manual into a single conversation. What should they do instead?|Put the manual in a Project and ask questions against it|Paste it and ask shorter questions to leave room|Paste it in several sections across a single conversation|Paste only the pages they think will be relevant|A Project retrieves the relevant part for each question, where pasting the whole manual forces everything to compete for the same limited attention.|Shorter questions do not reduce pasted volume, sectioning still accumulates it, and pre-selecting pages assumes you know where the answer is.
context-window|3.4|2|A team needs a decision from a long session to survive into next week's work. Where should it live?|In a document outside the conversation|In the conversation, which can be reopened|In a summary asked for at the session's end|In the memory of whoever ran the session|Anything that must persist belongs outside the conversation, because a thread is a working space rather than a durable record.|Reopening a long thread inherits its losses, a generated summary inherits them too, and one person's memory is not a record anyone else can use.
context-window|3.4|3|An associate must analyse a document longer than one conversation can hold usefully. What is the sound approach?|Analyse it in sections, then reason over the findings|Summarise it first and analyse the summary|Put it in a Project and ask the question once|Analyse only the sections likely to matter|Sectioned analysis keeps every part in view at full detail, and reasoning over the section findings is what recovers a whole-document conclusion.|Summarising first discards the detail the analysis needs, retrieval surfaces passages rather than reading everything, and pre-selecting sections assumes the answer's location.
context-window|3.4|3|A conversation is approaching the point where early detail stops being reliable. What should the associate do now?|Restate the decisions made so far before continuing|Ask the model whether it can still see the start|Continue, since the model retains what matters most|Link to the conversation from a new one|Restating the decisions puts them back within reach at the moment they would otherwise be lost, which keeps the thread coherent.|The model cannot reliably report its own window, it does not retain by importance, and a link is not something it can follow.
context-window|3.4|3|A team attaches five long documents to one question and the answer reflects only two. What should they change?|Ask about the documents in smaller groups|Attach all five again and repeat the question|Ask the model to confirm it read all five|Attach summaries rather than the documents|Five long documents in one question force them to compete, and smaller groups give each one room to be read properly.|Repeating reproduces the competition, a confirmation is not evidence, and summaries lose the detail the question depends on.
context-window|3.4|3|An associate wants a preference about tone to apply to every future conversation. Where should it be set?|In the Project's instructions, which apply automatically|At the start of each new conversation|In a note the model is asked to remember|In the first message of the longest thread|A standing preference belongs in a setting that applies without restatement, because anything needing to be repeated will eventually be forgotten.|Per-conversation statement is the repetition being avoided, a request to remember does not persist, and one thread's opening does not reach the others.
context-window|3.4|4|A team must choose between summarising a long thread to continue it, or starting fresh with the conclusions. Which is sounder?|Start fresh, since a summary inherits what was already lost|Summarise, since it preserves more of the detail|Summarise, since starting over discards useful work|Either, since the two are practically equivalent|A summary is generated from a thread that has already lost its early content, so it carries those gaps forward; restating known conclusions does not.|Summarising cannot recover what is out of view, the useful work is the conclusions rather than the transcript, and the two are not equivalent.
context-window|3.4|4|A team's Project answers the first question in a session well and later ones less well. What explains it?|Later questions carry the accumulated conversation|The Project's documents degrade as they are read|The model tires across a long working session|Later questions are usually harder than the first one|Each later question is processed alongside everything already said, which competes with retrieval from the Project's own material.|Documents are not consumed by reading, the model has no fatigue, and question difficulty does not follow position in a session.
context-window|3.4|4|An associate must decide what to carry into a fresh conversation after a long one. What should they bring?|The decisions and constraints the work now depends on|The full transcript, so nothing at all is lost|The final answer, since that is what was actually produced|Nothing, since a fresh start avoids old errors|A fresh thread needs the state the work depends on, which is the settled decisions and constraints rather than the record of arriving at them.|A full transcript recreates the length problem, the final answer omits its basis, and bringing nothing discards genuine progress.
context-window|3.4|4|A team asks whether a larger context window would remove the need to manage conversations at all. What is the accurate answer?|No, since attention still competes as a thread grows|Yes, since everything then stays permanently in view|Yes, provided the conversation is well structured|No, because larger windows are not actually available|More room delays the problem rather than removing it: material still competes for attention, and relevance still degrades as a thread fills with older exchanges.|Capacity is not the same as attention, structure does not stop accumulation, and larger windows do exist.
