# d2-08 — output evaluation: chains of custody, thresholds and closing judgement
source-attribution|2|An associate cites a webpage and the page has changed since they read it.|Record the date they accessed it alongside the citation|Cite it without a date, since the page still exists|Re-read the page and cite whatever it says now|Remove the citation, since the page is unstable|A dated access records what was seen and when, which is what makes a changing source citable at all.|An undated citation to changed content misleads, re-reading changes what the claim rests on, and removing it loses the provenance.
quality-criteria|2|A team asks whether their output needs to be perfect before it is sent out.|It needs to be good enough for what it is used for|Yes, since errors damage the team's credibility|No, since perfection is never actually achievable|Yes for external work and no for internal work|The standard is set by the use, since that determines what an error would cost and therefore how much checking is warranted.|A perfection rule is unachievable and unaffordable, its impossibility is not the argument, and the internal-external split is a proxy for consequence.
verifying-facts|2|An associate needs to check a claim and the only available source is behind a paywall.|Get access to the source rather than working around it|Use a secondary source that describes the paywalled one|Accept the claim, since the source is inaccessible|Ask Claude to summarise what the source likely says|Verification means reading what the source actually says, and access is the obstacle to remove rather than to route around.|A secondary description may itself be wrong, inaccessibility is not evidence, and a summary of an unread source is generated rather than read.
numerical-accuracy|2|An output reports a figure in thousands where the source reports it in millions.|Check the units before using either of the figures|Use the output's figure, since it is more specific|Use the source's figure, since it is authoritative|Report the figure without stating any units at all|A unit mismatch means one of them has been converted or misread, and establishing which is what makes the figure usable.|Specificity and authority both pick a side without checking, and omitting units makes the figure meaningless.
hallucination-detection|2|A team asks whether Claude can tell them when it has made something up.|No — it does not know which parts are invented|Yes — it flags uncertain claims when asked to|Yes — provided the instruction is clearly worded|No — but a second model can detect it reliably|Fabricated content is produced by the same process as accurate content, so there is no internal marker available to report.|Flagging is inconsistent rather than reliable, wording does not create the capability, and a second model has exactly the same limitation.
bias-and-framing|2|An associate asks for "the problems with" an approach and gets a list of problems.|The question asked for problems, so the list is one-sided|The list is a balanced assessment of the approach|The list shows the approach is a poor one overall|The list should be longer to be properly complete|The answer reflects what was asked, so a list of problems is a response to the question rather than a verdict on the approach.|Reading it as balanced misreads the question, treating it as a verdict is worse, and length does not address one-sidedness.
self-evaluation-limits|2|A team asks Claude to check whether its output followed all the instructions given.|Check the output against the instructions yourself|Accept the check, since the instructions are explicit|Ask for the check to be repeated more carefully|Accept the check if it reports at least one miss|Comparing text to a list is something a person can do directly, and doing it yourself removes the dependence on a self-report.|Explicit instructions do not guarantee a reliable self-check, repetition produces another self-report, and finding one miss does not validate the rest.
sampling-and-evidence|2|A team wants to know whether one of their prompts is better than another.|Run both on the same inputs and compare the outputs|Run each on its own inputs and compare the results|Ask the team which prompt they prefer working with|Use whichever prompt produced the better last output|Holding the inputs constant is what makes the difference attributable to the prompt rather than to the material it was given.|Different inputs confound the comparison, preference is not performance, and a single output is one sample of a noisy process.
source-attribution|2|A team's document quotes a figure from a summary of a report rather than the report.|Cite the report, and check the summary quoted it right|Cite the summary, since that is where they read it|Cite the report, since that is where it originated|Cite both of them without checking either one|The report is the source and the summary is a route to it, so the citation names the report once the figure has been confirmed.|Citing the summary records the route, citing the report without checking assumes the summary transcribed it correctly, and citing both skips the check.
review-workflow|2|A team's review process is documented and nobody actually follows it in practice.|Find out why it is not followed before enforcing it|Enforce the documented process across the whole team|Rewrite the documentation to match what people do|Remove the documentation, since it is not being used|A process nobody follows usually does not fit the work, and finding out is what determines whether to change the process or the practice.|Enforcement assumes the document is right, updating it assumes practice is right, and removing it abandons the standard entirely.
