# d5-03 — closing set on configuration and knowledge management
projects-setup|5.1|3|A team is creating a Project for work that involves both confidential client material and general reference documents.|Separate them, since the confidential material constrains who the Project can be shared with and general reference does not|Keep them together and restrict who can access it|Keep them together and label the confidential documents|Add an instruction about confidentiality|The sharing scope of a Project is set by its most restricted content. Separating them lets the general material be shared freely while the confidential Project stays closed.|Restricting access to the combined Project applies the strictest rule to everything. Labels and instructions govern output rather than access.
project-knowledge|5.1|3|An associate's Project answers questions about a document accurately but cannot answer questions that require combining it with a second document.|Frame the question so it names both documents and the relationship between them that is actually being asked about|Upload the two documents as one combined file|Ask about each document separately and combine the answers|Add an instruction about cross-referencing|Cross-document reasoning improves markedly when the question names both sources and the relationship, because that directs attention to the comparison rather than to either document alone.|Combining files changes the source material. Separate questions leave the synthesis to you, and a general instruction does not shape a particular question.
custom-instructions|5.3|3|A team's project instruction asks for citations, and the model cites the right documents but not the right passages within them.|Ask for the specific passage or section, since a document-level citation is not precise enough to check|Accept citations at the document level|Ask for direct quotations instead of citations|Add an instruction saying citations must be accurate|A citation is only useful if it takes a reader to the claim. Specifying the granularity is what makes it checkable rather than merely present.|Document-level citations leave the reader searching. Quotations are heavier than needed, and an accuracy instruction does not specify precision.
knowledge-hygiene|5.4|3|A team's Project has grown steadily and answers are still good, so nobody sees a reason to review the knowledge.|Review anyway, since degradation is gradual and there is no point at which it announces itself|Wait until the answers get noticeably worse|Review only when documents are added|Ask users to report when answers seem to have declined in quality|Knowledge degradation is gradual and invisible against a moving baseline. A scheduled review is what catches it before anyone notices a problem.|Waiting for visible decline means operating on degraded answers meanwhile. Add-triggered review misses staleness, and user reports are late and unreliable.
context-limits|5.4|3|An associate wants to include a document that is mostly relevant but contains a long appendix that never matters.|Remove the appendix before uploading, since it competes for attention on every question asked|Upload the whole of the document anyway|Upload it and instruct the model to ignore the appendix|Summarise the appendix rather than removing it|Every question pays the cost of irrelevant material. Removing what never matters is the simplest way to keep the remaining content prominent.|Uploading everything carries the cost permanently. An ignore instruction relies on correct application, and a summary still occupies space for no benefit.
sharing-collaboration|5.4|3|A team wants a Project's answers to be consistent whether asked by a junior or senior colleague.|Configure it once for the shared purpose, since standing configuration applies the same way to everyone|Ask each person to state their own level|Create separate Projects by seniority|Add instructions describing how to adjust for different levels of experience|A single configuration already produces the same behaviour for everyone. Consistency is the default here, and adding per-person variation is what would break it.|Self-identification introduces the variation the team wants to avoid. Seniority-based Projects fragment, and adjustment instructions create inconsistency deliberately.
organisation|5.4|3|A team's Project names are clear but the set has grown to thirty and finding the right one still takes time.|Group them by the work they serve so the set has structure rather than only good names|Rename them more descriptively|Reduce the overall number of Projects|Keep a list of the thirty Projects and what each one is used for|Clear names solve identification but not navigation at scale. Grouping adds the structure that makes a large set traversable.|More descriptive names do not organise thirty items. Reducing the count discards useful isolation, and an external list is another artefact to maintain.
project-knowledge|5.1|3|A team's Project holds a document that people frequently ask about, and the answers are consistently too general.|Check whether the document itself is general, since the answers cannot be more specific than the source|Ask more specific questions of it|Add an instruction requesting more detailed answers|Upload additional documents on the same topic|Answer specificity is bounded by source specificity. Checking the document is what distinguishes a knowledge problem from a prompting one.|Question and instruction changes both assume the detail exists in the source. Adding documents may help but skips the diagnosis.
custom-instructions|5.3|3|An associate's Project produces good answers but always in a formal register that does not suit the internal audience.|Set the register in the instructions, since it applies to every response the Project produces|Ask for a less formal tone in each request|Rewrite the answers before sharing them|Add examples of the desired tone to the Project's knowledge documents|Register that should apply to every response belongs in standing configuration rather than being restated per request.|Per-request tone requests are the manual work configuration removes. Rewriting repeats forever, and tone examples in knowledge documents are weaker than an instruction.
knowledge-hygiene|5.4|3|A team wants to reduce their Project's knowledge but is worried about removing something that turns out to be needed.|Remove in stages and watch for questions that stop being answerable|Remove nothing at all from it|Remove everything not referenced in the last month|Ask the team to vote on which documents to keep|Staged removal with observation makes curation reversible and evidence-based, which is what addresses the worry directly.|Removing nothing accepts the bloat. A one-month reference window may miss quarterly needs, and voting substitutes opinion for evidence.
