# d1-03 — decomposition, refinement loops, scope constraints, grounding in supplied material
task-decomposition|3|An associate needs a competitor analysis covering eight companies across five dimensions. A single prompt returns a matrix where the later companies are described in noticeably less detail.|Handle the companies in batches and combine the results once each batch is complete|Ask for the matrix again and specify that all eight companies deserve equal treatment|Reduce the analysis to three dimensions so all eight companies fit comfortably|Ask Claude to start with the companies that were previously covered least thoroughly|Attention thins across a long generation, so later items get less. Batching gives every company a comparable share of a fresh pass, which an instruction inside one pass cannot manufacture.|Equal-treatment instructions do not change how generation degrades. Cutting dimensions loses analysis, and reordering moves the thin end rather than removing it.
task-decomposition|3|A team pipes Claude's summary of a meeting into a second prompt that drafts follow-up emails. When the summary misreads an action item, the emails commit the company to it.|Review the summary before it feeds the email step|Ask the email step to verify the action items against the original transcript|Combine both steps so the emails are generated directly from the meeting transcript|Add an instruction telling the email step to be cautious about commitments it makes|The severity of an error rises at each stage of a chain. A review gate at the point where a mistake is still cheap is what stops it becoming an external commitment.|Verification inside the email step re-reads a transcript it was not given. A merged step removes the checkpoint entirely, and caution does not detect a misread.
task-decomposition|4|An associate splits a large task into six Claude steps. Each step works well alone, but the end-to-end result is incoherent because each step made different assumptions about the audience.|Fix the shared context once and pass it into every step so the assumptions cannot diverge|Add a final step that rewrites the combined output into a single consistent voice|Reduce the pipeline to three larger steps so there are fewer places to diverge|Ask each step to infer the audience from the output of the step before it|Decomposition creates independent contexts, and anything not passed explicitly gets re-invented per step. Pinning shared context at the top is what keeps six outputs describing one thing.|A rewrite step papers over divergent substance with consistent tone. Fewer steps reduces the count of divergences, and chained inference compounds drift.
task-decomposition|3|A team asks Claude to analyse survey results and write recommendations. The recommendations are sensible in general but do not follow from anything in the survey data.|Ask for the findings first, then ask for recommendations that cite specific findings|Ask for the recommendations again with an instruction to ground them in the data|Provide more of the survey data so the recommendations have more to draw on|Request that the recommendations be ranked by how strongly the data supports them|Recommendations generated alongside analysis default to domain common sense. Requiring each one to cite a finding creates a link you can check, which is what grounding means operationally.|A grounding instruction without a citable artefact is unenforceable. More data and confidence ranking both operate on the same ungrounded generation.
iteration-refinement|3|An associate gives Claude feedback in a long paragraph covering six separate issues. The next draft fixes two of them well and ignores the rest.|Give the feedback as a numbered list so each issue is a discrete item to address|Repeat the feedback paragraph until all six issues have been resolved in the draft|Give the feedback one issue at a time across six separate rounds of revision|Ask Claude to list the issues it identified in the feedback before revising the draft|Prose feedback buries items; a list makes each one a countable obligation. It also makes it obvious to you which were skipped, which a paragraph does not.|Repetition retries the same unstructured input. Six rounds works but is slow, and asking for a restatement adds a step without changing the structure of the request.
iteration-refinement|3|A team keeps a very long conversation going while refining a document. Recent instructions are followed well but a constraint set at the start is now regularly violated.|Restate the standing constraints as the thread grows|Start a new conversation whenever the current one becomes difficult to steer|Ask Claude to summarise all constraints agreed so far before each new revision|Move the constraint to the end of each message so it appears most recently|Earlier instructions compete with a growing conversation. Restating what must remain true keeps a standing constraint in effect rather than trusting it to survive.|A fresh start loses the accumulated work. A self-summary can omit the same forgotten item, and position alone does not make a constraint durable across turns.
iteration-refinement|3|An associate asks for a rewrite, likes it less than the previous version, and cannot easily get back to what they had.|Keep the versions you liked outside the conversation so a good draft is never lost|Ask Claude to reproduce the earlier version from its memory of the conversation|Scroll back and continue the conversation from the point before the rewrite|Ask for both versions to be produced side by side in every future revision|Iteration is lossy and drafts are cheap to store. Keeping good versions outside the thread makes reverting trivial instead of dependent on reconstruction.|Reproduction from memory is approximate. Scrolling back helps within one session but not across them, and side-by-side output doubles length every round.
iteration-refinement|4|A team's refinement process improves the prompt for their test cases, but performance on new cases has quietly got worse over the last several rounds.|Hold back a set of cases not used during refinement and check against them periodically|Add the new failing cases to the test set and continue refining against the larger set|Refine for fewer rounds so the prompt does not become too closely fitted|Test on more cases from the same source so the measurement becomes more stable|Tuning against the cases you measure on inflates the measurement. A held-back set is the only way to see whether gains are real or specific to the examples you optimised toward.|Absorbing failures into the tuning set removes the independent check. Fewer rounds and more same-source cases both leave the measurement contaminated.
constraints-scope|3|A team asks Claude for "options" for restructuring a department and receives three, all of which involve redundancies the leadership had ruled out.|State the ruled-out options up front so alternatives are available|Ask for more options so that some avoid redundancies among the larger set|Ask Claude to assess each option's feasibility after it has been generated|Rephrase the request to emphasise growth rather than restructuring the department|Exclusions shape generation only if stated. Ruling out the obvious answer is what pushes the model into the space of options you can actually consider.|More options resamples the same space. Post-hoc feasibility filters what should not have been generated, and reframing the goal changes the question being asked.
constraints-scope|3|An associate specifies "no more than five recommendations" and gets five, but three of them contain two recommendations joined by "and".|Say that each item must be a single action|Ask for three recommendations instead so there is less pressure to combine them|Ask Claude to split any compound recommendations after the list is produced|Request that recommendations be short so there is no room to combine two|A count is a weak constraint when the unit is undefined. Defining what one item is prevents compression from smuggling extra content past the limit.|Lowering the count increases the pressure to compound. Post-hoc splitting and brevity both address the symptom without defining the unit.
